Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B19-06482,02/15/19,23:03,February,Friday,DISTURBANCE IP,1600 N WILLIS DR; LOT 123,LB513,BPD,NO REPORT
B19-06464,02/15/19,21:07,February,Friday,DISTURBANCE IP,1261 S FENBROOK LN,LB309,BPD,NO REPORT
B19-06394,02/15/19,12:45,February,Friday,DISTURBANCE IP,910 N CRESCENT RD,LB517,BPD,NO REPORT
B19-06393,02/15/19,12:44,February,Friday,DISTURBANCE IP,3937 W ROLL AVE; APT 1,LB416,BPD,NO REPORT
B19-06373,02/15/19,09:25,February,Friday,DISTURBANCE IP,532 S BASSWOOD DR,LB404,BPD,NO REPORT
B19-06372,02/15/19,09:24,February,Friday,DISTURBANCE IP,532 S BASSWOOD DR; APT D,LB404,BPD,REPORT
B19-06348,02/15/19,05:56,February,Friday,DISTURBANCE IP,2440 S HENDERSON ST; CRAWFORD APARTMENTS; U:,LB327,BPD,NO REPORT
B19-06338,02/15/19,03:21,February,Friday,DISTURBANCE IP,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,REPORT
B19-06339,02/15/19,03:19,February,Friday,DISTURBANCE IP,N COLLEGE AVE & W 9TH ST,LB101,BPD,REPORT
B19-06334,02/15/19,6.8402777777777771E-2,February,Friday,DISTURBANCE IP,1004 W COUNTRY CLUB DR; APT 27,LB423,BPD,NO REPORT
B19-06301,02/14/19,21:03,February,Thursday,DISTURBANCE IP,1480 N ARLINGTON PARK DR,LB514,BPD,NO REPORT
B19-06265,02/14/19,16:09,February,Thursday,DISTURBANCE IP,2430 S WALNUT ST; DOLLAR GENERAL SOUTH WALNUT SQUARE,LB422,BPD,NO REPORT
B19-06201,02/14/19,7.228009259259259E-2,February,Thursday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,REPORT
B19-06197,02/14/19,5.0555555555555555E-2,February,Thursday,DISTURBANCE IP,200 S WASHINGTON ST; APT 212 FIFTH THIRD BANK DOWNTOWN,LB104,BPD,NO REPORT
B19-06156,02/13/19,18:09,February,Wednesday,DISTURBANCE IP,1900 S WALNUT ST; HERALD-TIMES,LB421,BPD,REPORT
B19-06145,02/13/19,16:57,February,Wednesday,DISTURBANCE IP,2619 E 2ND ST; APT 4,LB304,BPD,NO REPORT
B19-06108,02/13/19,11:42,February,Wednesday,DISTURBANCE IP,901 S WALNUT ST; STIMLINE,LB314,BPD,REPORT
B19-06041,02/12/19,20:51,February,Tuesday,DISTURBANCE IP,2301 E 2ND ST; APT 20,LB304,BPD,NO REPORT
B19-05994,02/12/19,13:55,February,Tuesday,DISTURBANCE IP,1710 S HENDERSON ST; BLACK LUMBER,LB315,BPD,NO REPORT
B19-05971,02/12/19,10:29,February,Tuesday,DISTURBANCE IP,S WALNUT ST & E 1ST ST,LB410,BPD,NO REPORT
B19-05935,02/11/19,23:14,February,Monday,DISTURBANCE IP,2300 N WALNUT ST; MCDONALDS NORTH,LB209,BPD,NO REPORT
B19-05926,02/11/19,21:14,February,Monday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-05873,02/11/19,13:12,February,Monday,DISTURBANCE IP,1310 N LINCOLN ST; APT 2C,LB212,BPD,NO REPORT
B19-05766,02/10/19,18:20,February,Sunday,DISTURBANCE IP,519 N LINCOLN ST ; APT 15,LB102,BPD,NO REPORT
B19-05751,02/10/19,15:40,February,Sunday,DISTURBANCE IP,653 S ROGERS ST; CENTERSTONE EAST 2,LB409,BPD,NO REPORT
B19-05704,02/10/19,02:47,February,Sunday,DISTURBANCE IP,501 N COLLEGE AVE; SPRINGHILL SUITES,LB101,BPD,NO REPORT
B19-05696,02/10/19,7.3807870370370371E-2,February,Sunday,DISTURBANCE IP,1555 W 3RD ST; APT 1203,LB406,BPD,NO REPORT
B19-05689,02/10/19,4.854166666666667E-2,February,Sunday,DISTURBANCE IP,1150 S CLARIZZ BLVD; BLDG C,LB310,BPD,NO REPORT
B19-05690,02/10/19,4.836805555555556E-2,February,Sunday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B19-05678,02/09/19,23:31,February,Saturday,DISTURBANCE IP,930 W 17TH ST; WESTERN SKATELAND,LB513,BPD,REPORT
B19-05662,02/09/19,22:10,February,Saturday,DISTURBANCE IP,1800 N WALNUT ST; ROOM 504; MOTEL 6,LB212,BPD,NO REPORT
B19-05615,02/09/19,16:42,February,Saturday,DISTURBANCE IP,2300 S BRANDON CT; BRANDON COURT,LB326,BPD,NO REPORT
B19-05611,02/09/19,16:24,February,Saturday,DISTURBANCE IP,3310 S ODELL DR; APT 6,LB336,BPD,REPORT
B19-05572,02/09/19,10:35,February,Saturday,DISTURBANCE IP,3939 W 3RD ST; SPEEDWAY WEST,LB403,BPD,NO REPORT
B19-05556,02/09/19,05:35,February,Saturday,DISTURBANCE IP,312 N WASHINGTON ST,LB102,BPD,NO REPORT
B19-05507,02/08/19,22:08,February,Friday,DISTURBANCE IP,311 S MULLER PKWY,LB405,BPD,NO REPORT
B19-05504,02/08/19,21:40,February,Friday,DISTURBANCE IP,600 W 15TH ST,LB518,BPD,NO REPORT
B19-05502,02/08/19,21:09,February,Friday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B19-05465,02/08/19,16:01,February,Friday,DISTURBANCE IP,910 N CRESCENT RD,LB517,BPD,REPORT
B19-05389,02/08/19,4.3946759259259255E-2,February,Friday,DISTURBANCE IP,1425 N DUNN ST; APT 1506,LB212,BPD,REPORT
B19-05384,02/08/19,2.0555555555555556E-2,February,Friday,DISTURBANCE IP,1361 S WEATHERSTONE LN,LB313,BPD,NO REPORT
B19-05318,02/07/19,17:21,February,Thursday,DISTURBANCE IP,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B19-05315,02/07/19,17:01,February,Thursday,DISTURBANCE IP,552 S BASSWOOD DR; APT A,LB404,BPD,REPORT
B19-05302,02/07/19,15:48,February,Thursday,DISTURBANCE IP,W STATE ROAD 45 & S LIBERTY DR,LB416,BPD,NO REPORT
B19-05187,02/06/19,21:08,February,Wednesday,DISTURBANCE IP,575 S PARK RIDGE RD; APT 8203,LB307,BPD,NO REPORT
B19-05179,02/06/19,19:49,February,Wednesday,DISTURBANCE IP,2498 S WALNUT ST; BURGER KING SOUTH,LB422,BPD,NO REPORT
B19-05178,02/06/19,19:47,February,Wednesday,DISTURBANCE IP,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,NO REPORT
B19-05177,02/06/19,19:41,February,Wednesday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-05066,02/05/19,22:56,February,Tuesday,DISTURBANCE IP,331 S WASHINGTON ST; WALDRON HILL BUSKIRK PARK,LB104,BPD,REPORT
B19-05056,02/05/19,21:42,February,Tuesday,DISTURBANCE IP,210 E KIRKWOOD AVE; GRADUATE HOTEL,LB104,BPD,NO REPORT
B19-05053,02/05/19,21:12,February,Tuesday,DISTURBANCE IP,1614 W ARLINGTON RD ; APT 8,LB514,BPD,NO REPORT
B19-05031,02/05/19,17:34,February,Tuesday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-05000,02/05/19,14:48,February,Tuesday,DISTURBANCE IP,301 S WALNUT ST; BT TERMINAL,LB104,BPD,NO REPORT
B19-04974,02/05/19,09:45,February,Tuesday,DISTURBANCE IP,1751 W MARQUIS DR,LB517,BPD,NO REPORT
B19-04966,02/05/19,08:19,February,Tuesday,DISTURBANCE IP,1260 N CRESCENT RD,LB517,BPD,NO REPORT
B19-04962,02/05/19,06:17,February,Tuesday,DISTURBANCE IP,703 W GOURLEY PIKE; APT 45,LB513,BPD,REPORT
B19-04941,02/05/19,8.113425925925925E-3,February,Tuesday,DISTURBANCE IP,3600 N PROW RD; BLOOMINGTON MEADOWS HOSPITAL,LB503,BPD,NO REPORT
B19-04913,02/04/19,20:54,February,Monday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,NO REPORT
B19-04912,02/04/19,20:52,February,Monday,DISTURBANCE IP,2601 S WALNUT ST; MARATHON GAS STATION WINSLOW,LB328,BPD,NO REPORT
B19-04882,02/04/19,17:08,February,Monday,DISTURBANCE IP,1402 W 12TH ST,LB517,BPD,NO REPORT
B19-04845,02/04/19,12:51,February,Monday,DISTURBANCE IP,S WASHINGTON ST & E 3RD ST,LB104,BPD,REPORT
B19-04820,02/04/19,09:12,February,Monday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B19-04803,02/04/19,04:53,February,Monday,DISTURBANCE IP,2812 W HEARTWOOD CT; APT C,LB415,BPD,NO REPORT
B19-04772,02/03/19,22:45,February,Sunday,DISTURBANCE IP,W 3RD ST & S MULLER PKWY,LB522,BPD,NO REPORT
B19-04764,02/03/19,21:40,February,Sunday,DISTURBANCE IP,2714 E PINE LN,LB319,BPD,REPORT
B19-04762,02/03/19,21:25,February,Sunday,DISTURBANCE IP,N MONROE ST & W ARLINGTON VALLEY DR,LB513,BPD,REPORT
B19-04755,02/03/19,19:02,February,Sunday,DISTURBANCE IP,1115 S WALNUT ST; CIRCLE K GAS GRIMES AND WALNUT,LB314,BPD,NO REPORT
B19-04718,02/03/19,13:12,February,Sunday,DISTURBANCE IP,2100 S HENDERSON ST; FRANK SOUTHERN ICE ARENA,LB327,BPD,NO REPORT
B19-04687,02/03/19,04:02,February,Sunday,DISTURBANCE IP,205 E 14TH ST,LB213,BPD,NO REPORT
B19-04669,02/03/19,6.385416666666667E-2,February,Sunday,DISTURBANCE IP,1332 N WASHINGTON ST,LB212,BPD,NO REPORT
B19-04664,02/03/19,2.6331018518518517E-2,February,Sunday,DISTURBANCE IP,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,NO REPORT
B19-04661,02/03/19,3.5185185185185185E-3,February,Sunday,DISTURBANCE IP,3600 N PROW RD; BLOOMINGTON MEADOWS HOSPITAL,LB503,BPD,NO REPORT
B19-04646,02/02/19,22:20,February,Saturday,DISTURBANCE IP,514 W DAVIS ST; LOT 1,LB412,BPD,NO REPORT
B19-04643,02/02/19,21:32,February,Saturday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,REPORT
B19-04624,02/02/19,18:40,February,Saturday,DISTURBANCE IP,1709 N COLLEGE AVE,LB512,BPD,NO REPORT
B19-04618,02/02/19,18:07,February,Saturday,DISTURBANCE IP,2894 E 3RD ST; COLLEGE MALL,LB305,BPD,NO REPORT
B19-04616,02/02/19,17:51,February,Saturday,DISTURBANCE IP,2300 S MILTON DR,LB423,BPD,NO REPORT
B19-04604,02/02/19,16:08,February,Saturday,DISTURBANCE IP,3600 W 3RD ST; FRESH THYME FARMERS MARKET,LB524,BPD,NO REPORT
B19-04588,02/02/19,14:14,February,Saturday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B19-04587,02/02/19,14:12,February,Saturday,DISTURBANCE IP,532 S WALNUT ST; ACE PAWN SHOP,LB410,BPD,NO REPORT
B19-04570,02/02/19,11:58,February,Saturday,DISTURBANCE IP,522 W DAVIS ST; APT 3,LB412,BPD,NO REPORT
B19-04566,02/02/19,11:40,February,Saturday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B19-04525,02/02/19,02:24,February,Saturday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B19-04500,02/01/19,23:02,February,Friday,DISTURBANCE IP,703 W GOURLEY PIKE; apt 201,LB513,BPD,NO REPORT
B19-04308,01/31/19,16:29,January,Thursday,DISTURBANCE IP,425 E KIRKWOOD AVE; FIVE GUYS,LB102,BPD,NO REPORT
B19-04247,01/31/19,08:40,January,Thursday,DISTURBANCE IP,653 S ROGERS ST; CENTERSTONE EAST 2,LB409,BPD,REPORT
B19-04190,01/30/19,20:19,January,Wednesday,DISTURBANCE IP,514 W DAVIS ST; LOT 1,LB412,BPD,REPORT
B19-04156,01/30/19,13:42,January,Wednesday,DISTURBANCE IP,2727 N DUNN ST,LB208,BPD,NO REPORT
B19-04148,01/30/19,12:41,January,Wednesday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B19-04116,01/30/19,03:42,January,Wednesday,DISTURBANCE IP,430 E KIRKWOOD AVE; SUIT 13; Z & C TERIYAKI AND SUSHI,LB104,BPD,NO REPORT
B19-04087,01/29/19,22:13,January,Tuesday,DISTURBANCE IP,412 E HILLSIDE DR,LB315,BPD,NO REPORT
B19-04073,01/29/19,19:18,January,Tuesday,DISTURBANCE IP,1919 S WALNUT ST; MCDONALDS SOUTH; U:,LB315,BPD,NO REPORT
B19-04039,01/29/19,15:33,January,Tuesday,DISTURBANCE IP,322 E KIRKWOOD AVE ; SOMA,LB104,BPD,NO REPORT
B19-04019,01/29/19,13:00,January,Tuesday,DISTURBANCE IP,1919 S WALNUT ST; MCDONALDS SOUTH,LB315,BPD,NO REPORT
B19-03998,01/29/19,08:58,January,Tuesday,DISTURBANCE IP,2500 S ROCKPORT RD; APT 2402,LB424,BPD,NO REPORT
B19-03908,01/28/19,16:37,January,Monday,DISTURBANCE IP,522 W DAVIS ST; APT 6,LB412,BPD,NO REPORT
B19-03879,01/28/19,13:06,January,Monday,DISTURBANCE IP,2426 S WINSLOW CT; BLDG 4,LB326,BPD,NO REPORT
B19-03864,01/28/19,10:25,January,Monday,DISTURBANCE IP,421 E 19TH ST,LB212,BPD,NO REPORT
B19-03837,01/28/19,4.9999999999999996E-2,January,Monday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B19-03804,01/27/19,20:34,January,Sunday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-03796,01/27/19,19:45,January,Sunday,DISTURBANCE IP,714 S FAIRVIEW ST,LB409,BPD,NO REPORT
B19-03794,01/27/19,19:32,January,Sunday,DISTURBANCE IP,522 W DAVIS ST,LB412,BPD,NO REPORT
B19-03787,01/27/19,18:40,January,Sunday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-03770,01/27/19,14:26,January,Sunday,DISTURBANCE IP,1600 N WILLIS DR; LOT 86,LB513,BPD,NO REPORT
B19-03755,01/27/19,11:53,January,Sunday,DISTURBANCE IP,508 S BASSWOOD DR; APT G,LB404,BPD,NO REPORT
B19-03725,01/27/19,06:29,January,Sunday,DISTURBANCE IP,2430 W 3RD ST; RED BRICK APARTMENTS,LB523,BPD,NO REPORT
B19-03723,01/27/19,06:09,January,Sunday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,NO REPORT
B19-03712,01/27/19,03:01,January,Sunday,DISTURBANCE IP,430 E KIRKWOOD AVE; JIMMY JOHNS KIRKWOOD,LB104,BPD,NO REPORT
B19-03698,01/27/19,3.0185185185185186E-2,January,Sunday,DISTURBANCE IP,601 N COLLEGE AVE; APT 111,LB519,BPD,REPORT
B19-03669,01/26/19,22:18,January,Saturday,DISTURBANCE IP,535 S WALNUT ST; ARBYS SOUTH,LB301,BPD,NO REPORT
B19-03664,01/26/19,21:29,January,Saturday,DISTURBANCE IP,2310 S WINSLOW CT; BLD 10,LB326,BPD,NO REPORT
B19-03638,01/26/19,17:40,January,Saturday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B19-03617,01/26/19,15:47,January,Saturday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-03608,01/26/19,14:56,January,Saturday,DISTURBANCE IP,300 E KIRKWOOD AVE,LB104,BPD,REPORT
B19-03583,01/26/19,11:40,January,Saturday,DISTURBANCE IP,211 E BROWNSTONE DR,LB213,BPD,NO REPORT
B19-03574,01/26/19,09:41,January,Saturday,DISTURBANCE IP,523 N LINCOLN ST; APT 26,LB102,BPD,NO REPORT
B19-03561,01/26/19,04:28,January,Saturday,DISTURBANCE IP,708 E SHERWOOD HILLS DR,LB329,BPD,NO REPORT
B19-03555,01/26/19,03:14,January,Saturday,DISTURBANCE IP,222 N WALNUT ST; ROCKITS FAMOUS PIZZA,LB102,BPD,NO REPORT
B19-03514,01/25/19,19:54,January,Friday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-03497,01/25/19,17:17,January,Friday,DISTURBANCE IP,522 W DAVIS ST,LB412,BPD,NO REPORT
B19-03492,01/25/19,17:02,January,Friday,DISTURBANCE IP,629 N FAIRVIEW ST; TOW TIME,LB518,BPD,NO REPORT
B19-03416,01/25/19,03:18,January,Friday,DISTURBANCE IP,N COLLEGE AVE & W 7TH ST,LB101,BPD,REPORT
B19-03403,01/25/19,2.75E-2,January,Friday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,NO REPORT
B19-03380,01/24/19,21:14,January,Thursday,DISTURBANCE IP,1150 S CLARIZZ BLVD; BLDG Q,LB310,BPD,NO REPORT
B19-03301,01/24/19,14:25,January,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B19-03223,01/23/19,21:09,January,Wednesday,DISTURBANCE IP,1230 W 11TH ST,LB517,BPD,NO REPORT
B19-03218,01/23/19,20:36,January,Wednesday,DISTURBANCE IP,1230 W 11TH ST,LB517,BPD,NO REPORT
B19-03216,01/23/19,20:10,January,Wednesday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,NO REPORT
B19-03211,01/23/19,19:37,January,Wednesday,DISTURBANCE IP,3939 W ROLL AVE; APT 2,LB416,BPD,NO REPORT
B19-03204,01/23/19,19:06,January,Wednesday,DISTURBANCE IP,3021 E 3RD ST; SPEEDWAY EAST,LB221,BPD,NO REPORT
B19-03181,01/23/19,15:11,January,Wednesday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-03179,01/23/19,15:00,January,Wednesday,DISTURBANCE IP,629 N FAIRVIEW ST; TOW TIME TOW LOT,LB518,BPD,NO REPORT
B19-03154,01/23/19,11:46,January,Wednesday,DISTURBANCE IP,217 W KIRKWOOD AVE; HYATT PLACE HOTEL; RM 744,LB103,BPD,REPORT
B19-03147,01/23/19,10:53,January,Wednesday,DISTURBANCE IP,S WALNUT ST & E 1ST ST,LB410,BPD,NO REPORT
B19-03138,01/23/19,08:45,January,Wednesday,DISTURBANCE IP,S WALNUT ST & W GORDON PIKE,LB434,BPD,NO REPORT
B19-03127,01/23/19,06:05,January,Wednesday,DISTURBANCE IP,703 W GOURLEY PIKE; 55A,LB513,BPD,NO REPORT
B19-03101,01/22/19,22:20,January,Tuesday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-03087,01/22/19,19:15,January,Tuesday,DISTURBANCE IP,1614 W ARLINGTON RD,LB514,BPD,REPORT
B19-03064,01/22/19,16:53,January,Tuesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; BLDG B APT 187,LB336,BPD,NO REPORT
B19-03058,01/22/19,16:21,January,Tuesday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-03007,01/22/19,02:51,January,Tuesday,DISTURBANCE IP,504 S BASSWOOD DR; APT H,LB404,BPD,NO REPORT
B19-03005,01/22/19,02:24,January,Tuesday,DISTURBANCE IP,504 S BASSWOOD DR; apt h,LB404,BPD,NO REPORT
B19-02974,01/21/19,19:46,January,Monday,DISTURBANCE IP,2301 E 2ND ST; APT 11,LB304,BPD,NO REPORT
B19-02958,01/21/19,17:29,January,Monday,DISTURBANCE IP,514 W DAVIS ST; PERRYS TRAILER COURT; LOT 1,LB412,BPD,NO REPORT
B19-02952,01/21/19,16:51,January,Monday,DISTURBANCE IP,516 W ALLEN ST,LB412,BPD,NO REPORT
B19-02931,01/21/19,13:13,January,Monday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B19-02889,01/21/19,03:30,January,Monday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON,LB212,BPD,NO REPORT
B19-02885,01/21/19,02:54,January,Monday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON,LB212,BPD,NO REPORT
B19-02880,01/21/19,6.4513888888888885E-2,January,Monday,DISTURBANCE IP,1837 N KINSER PIKE; AVERS PIZZA NORTH,LB510,BPD,NO REPORT
B19-02875,01/21/19,2.0590277777777777E-2,January,Monday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-02852,01/20/19,20:45,January,Sunday,DISTURBANCE IP,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B19-02850,01/20/19,20:39,January,Sunday,DISTURBANCE IP,2446 S HENDERSON ST; CRAWFORD 2,LB327,BPD,NO REPORT
B19-02811,01/20/19,13:33,January,Sunday,DISTURBANCE IP,1903 E WINSLOW RD,LB325,BPD,REPORT
B19-02784,01/20/19,09:04,January,Sunday,DISTURBANCE IP,1600 N WILLIS DR; LOT 71,LB513,BPD,NO REPORT
B19-02767,01/20/19,2.0023148148148148E-3,January,Sunday,DISTURBANCE IP,1935 S BASSWOOD DR; CANDLEWOOD SUITES,LB417,BPD,NO REPORT
B19-02765,01/19/19,23:47,January,Saturday,DISTURBANCE IP,S HENDERSON ST & E 2ND ST,LB302,BPD,NO REPORT
B19-02753,01/19/19,22:09,January,Saturday,DISTURBANCE IP,1102 N LINDBERGH DR,LB517,BPD,NO REPORT
B19-02704,01/19/19,18:11,January,Saturday,DISTURBANCE IP,516 S BASSWOOD DR; APT E,LB404,BPD,NO REPORT
B19-02701,01/19/19,17:51,January,Saturday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-02698,01/19/19,17:33,January,Saturday,DISTURBANCE IP,1515 S ROGERS ST; COMMUNITY KITCHEN,LB420,BPD,NO REPORT
B19-02688,01/19/19,15:54,January,Saturday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B19-02687,01/19/19,15:53,January,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; B BLDG APT 189,LB336,BPD,NO REPORT
B19-02666,01/19/19,11:10,January,Saturday,DISTURBANCE IP,2421 S WINSLOW CT,LB326,BPD,REPORT
B19-02659,01/19/19,09:40,January,Saturday,DISTURBANCE IP,120 S FAIRFIELD DR; FAIRFIELD INN BLOOMINGTON,LB523,BPD,REPORT
B19-02603,01/18/19,21:16,January,Friday,DISTURBANCE IP,208 S DUNN ST,LB104,BPD,NO REPORT
B19-02566,01/18/19,16:37,January,Friday,DISTURBANCE IP,508 S BASSWOOD DR; APT G,LB404,BPD,NO REPORT
B19-02550,01/18/19,15:20,January,Friday,DISTURBANCE IP,4405 E 3RD ST; CIRCLE K,LB219,BPD,NO REPORT
B19-02532,01/18/19,13:42,January,Friday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-02529,01/18/19,13:15,January,Friday,DISTURBANCE IP,1709 W 8TH ST; APT 2,LB521,BPD,NO REPORT
B19-02523,01/18/19,12:14,January,Friday,DISTURBANCE IP,2303 S BROWN AVE,LB423,BPD,NO REPORT
B19-02476,01/18/19,7.0740740740740743E-2,January,Friday,DISTURBANCE IP,W DODDS ST & S MORTON ST,LB411,BPD,NO REPORT
B19-02464,01/17/19,23:24,January,Thursday,DISTURBANCE IP,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B19-02462,01/17/19,22:39,January,Thursday,DISTURBANCE IP,1800 N WALNUT ST;RM 100  MOTEL 6,LB212,BPD,NO REPORT
B19-02445,01/17/19,20:26,January,Thursday,DISTURBANCE IP,2382 S WINSLOW CT,LB326,BPD,REPORT
B19-02428,01/17/19,19:02,January,Thursday,DISTURBANCE IP,N WALNUT ST & E 7TH ST,LB102,BPD,NO REPORT
B19-02408,01/17/19,16:57,January,Thursday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B19-02361,01/17/19,10:31,January,Thursday,DISTURBANCE IP,343 E WINSLOW RD; WINSLOW LAUNDROMAT,LB326,BPD,NO REPORT
B19-02347,01/17/19,08:31,January,Thursday,DISTURBANCE IP,1909 E RHORER RD,LB334,BPD,REPORT
B19-02295,01/16/19,22:23,January,Wednesday,DISTURBANCE IP,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,NO REPORT
B19-02217,01/16/19,14:00,January,Wednesday,DISTURBANCE IP,3275 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B19-02212,01/16/19,13:25,January,Wednesday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-02176,01/16/19,04:13,January,Wednesday,DISTURBANCE IP,120 S KINGSTON DR ;  APT C35,LB221,BPD,NO REPORT
B19-02170,01/16/19,03:26,January,Wednesday,DISTURBANCE IP,702 W 4TH ST,,BPD,NO REPORT
B19-02169,01/16/19,03:20,January,Wednesday,DISTURBANCE IP,E 4TH ST & S DUNN ST,LB104,BPD,NO REPORT
B19-02168,01/16/19,02:56,January,Wednesday,DISTURBANCE IP,107 E WILSON ST,LB314,BPD,NO REPORT
B19-02148,01/15/19,23:23,January,Tuesday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6; RM 112,LB212,BPD,REPORT
B19-02126,01/15/19,19:49,January,Tuesday,DISTURBANCE IP,802 N COLLEGE AVE; APT 4,LB519,BPD,NO REPORT
B19-02112,01/15/19,18:11,January,Tuesday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B19-02110,01/15/19,18:03,January,Tuesday,DISTURBANCE IP,2430 W 3RD ST; RED BRICK APARTMENTS; APT 33,LB523,BPD,NO REPORT
B19-02031,01/15/19,5.2546296296296292E-2,January,Tuesday,DISTURBANCE IP,1360 N ARLINGTON PARK DR,LB514,BPD,NO REPORT
B19-02018,01/14/19,23:06,January,Monday,DISTURBANCE IP,1425 N DUNN ST; APT 2301,LB212,BPD,REPORT
B19-02002,01/14/19,21:15,January,Monday,DISTURBANCE IP,2623 E 2ND ST,LB304,BPD,NO REPORT
B19-02001,01/14/19,20:54,January,Monday,DISTURBANCE IP,3300 S ODELL DR,LB336,BPD,REPORT
B19-01994,01/14/19,19:34,January,Monday,DISTURBANCE IP,2910 W 3RD ST; MCDONALDS WEST,LB523,BPD,NO REPORT
B19-01964,01/14/19,16:22,January,Monday,DISTURBANCE IP,3937 W ROLL AVE,LB416,BPD,NO REPORT
B19-01953,01/14/19,15:24,January,Monday,DISTURBANCE IP,2632 E 3RD ST; ASUKA JAPANESE RESTURANT,LB304,BPD,NO REPORT
B19-01951,01/14/19,15:00,January,Monday,DISTURBANCE IP,300 S COLLEGE MALL RD; STEAK N SHAKE EAST,LB305,BPD,NO REPORT
