Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B19-17506,04-30-19,16:24,April,Tuesday,DISTURBANCE IP,1272 N LISMORE DR,LB517,BPD,REPORT
B19-17541,04-30-19,19:37,April,Tuesday,DISTURBANCE IP,400 S PARKWAY DR; APT 4,LB402,BPD,NO REPORT
B19-17649,05-01-19,12:02,May,Wednesday,DISTURBANCE IP,3315 E LONGVIEW AVE,LB221,BPD,NO REPORT
B19-17699,05-01-19,16:24,May,Wednesday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B19-17728,05-01-19,19:48,May,Wednesday,DISTURBANCE IP,550 S LANDMARK AVE; PREMIER HEALTH,LB405,BPD,NO REPORT
B19-17755,05-01-19,23:23,May,Wednesday,DISTURBANCE IP,516 S BASSWOOD DR; APT K,LB404,BPD,NO REPORT
B19-17783,05-02-19,04:49,May,Thursday,DISTURBANCE IP,1307 S WALNUT ST,LB314,BPD,REPORT
B19-17807,05-02-19,10:59,May,Thursday,DISTURBANCE IP,107 E WYLIE ST,LB301,BPD,NO REPORT
B19-17895,05-02-19,22:20,May,Thursday,DISTURBANCE IP,2160 N WALNUT ST; DENNYS,LB212,BPD,REPORT
B19-17896,05-02-19,22:20,May,Thursday,DISTURBANCE IP,500 S BASSWOOD DR,LB404,BPD,NO REPORT
B19-17922,05-03-19,01:15,May,Friday,DISTURBANCE IP,1428 E 3RD ST; MOTHER BEARS PIZZA DOWNTOWN,LB303,BPD,NO REPORT
B19-17940,05-03-19,06:46,May,Friday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,NO REPORT
B19-17958,05-03-19,09:47,May,Friday,DISTURBANCE IP,2504 E 3RD ST,LB304,BPD,NO REPORT
B19-18050,05-03-19,20:36,May,Friday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON,LB212,BPD,NO REPORT
B19-18055,05-03-19,21:09,May,Friday,DISTURBANCE IP,412 E HILLSIDE DR,LB315,BPD,NO REPORT
B19-18148,05-04-19,13:06,May,Saturday,DISTURBANCE IP,600 W 1ST ST,LB409,BPD,REPORT
B19-18152,05-04-19,13:53,May,Saturday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-18159,05-04-19,14:30,May,Saturday,DISTURBANCE IP,126 S FRANKLIN RD; CHEDDARS RESTAURANT,LB523,BPD,NO REPORT
B19-18169,05-04-19,15:47,May,Saturday,DISTURBANCE IP,2718 E 3RD ST; BURGER KING EAST,LB305,BPD,NO REPORT
B19-18180,05-04-19,17:21,May,Saturday,DISTURBANCE IP,160 N GATES DR; TJ MAXX,LB524,BPD,NO REPORT
B19-18292,05-05-19,15:18,May,Sunday,DISTURBANCE IP,1440 N ARLINGTON PARK DR,LB514,BPD,REPORT
B19-18327,05-05-19,22:04,May,Sunday,DISTURBANCE IP,1412 W ILLINOIS CT,LB517,BPD,NO REPORT
B19-18341,05-05-19,23:15,May,Sunday,DISTURBANCE IP,504 S BASSWOOD DR,LB404,BPD,NO REPORT
B19-18354,05-06-19,03:59,May,Monday,DISTURBANCE IP,1044 E CHRIS LN,LB316,BPD,REPORT
B19-18409,05-06-19,13:45,May,Monday,DISTURBANCE IP,3811 E MORNINGSIDE DR; APT 47,LB220,BPD,NO REPORT
B19-18453,05-06-19,17:49,May,Monday,DISTURBANCE IP,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,NO REPORT
B19-18563,05-07-19,11:14,May,Tuesday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-18626,05-07-19,17:49,May,Tuesday,DISTURBANCE IP,2430 W 3RD ST; APT 31 RED BRICK APARTMENTS,LB523,BPD,NO REPORT
B19-18637,05-07-19,19:06,May,Tuesday,DISTURBANCE IP,3600 N PROW RD; BLOOMINGTON MEADOWS HOSPITAL,LB503,BPD,REPORT
B19-18642,05-07-19,20:01,May,Tuesday,DISTURBANCE IP,1416 W 8TH ST,LB521,BPD,REPORT
B19-18695,05-08-19,06:17,May,Wednesday,DISTURBANCE IP,1224 W 11TH ST,LB517,BPD,NO REPORT
B19-18721,05-08-19,10:00,May,Wednesday,DISTURBANCE IP,1426 N KINSER PIKE; ACCESS 812 TOWNHOMES,LB512,BPD,NO REPORT
B19-18760,05-08-19,14:52,May,Wednesday,DISTURBANCE IP,1269 N MAPLE ST,LB518,BPD,NO REPORT
B19-18779,05-08-19,16:51,May,Wednesday,DISTURBANCE IP,476 S LIBERTY DR; REGIONS BANK WHITEHALL,LB403,BPD,NO REPORT
B19-18887,05-09-19,11:40,May,Thursday,DISTURBANCE IP,2446 S HENDERSON ST; APT 420,LB327,BPD,NO REPORT
B19-18894,05-09-19,12:25,May,Thursday,DISTURBANCE IP,201 W 17TH ST,LB519,BPD,NO REPORT
B19-18902,05-09-19,14:09,May,Thursday,DISTURBANCE IP,2431 S BROADVIEW DR,LB423,BPD,NO REPORT
B19-18952,05-09-19,19:50,May,Thursday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B19-18982,05-09-19,22:08,May,Thursday,DISTURBANCE IP,656 E RIDGE CREST CT,LB316,BPD,REPORT
B19-19006,05-10-19,01:26,May,Friday,DISTURBANCE IP,100 E MILLER DR; APT 39,LB315,BPD,NO REPORT
B19-19065,05-10-19,11:57,May,Friday,DISTURBANCE IP,3483 W 3RD ST; JO-ANN FABRIC AND CRAFT STORE,LB403,BPD,NO REPORT
B19-19109,05-10-19,17:59,May,Friday,DISTURBANCE IP,1231 N MAPLE ST,LB518,BPD,NO REPORT
B19-19123,05-10-19,19:47,May,Friday,DISTURBANCE IP,2504 S BRYAN ST; E-1,LB423,BPD,NO REPORT
B19-19136,05-10-19,20:50,May,Friday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; B110,LB336,BPD,NO REPORT
B19-19170,05-11-19,01:14,May,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B-115,LB336,BPD,NO REPORT
B19-19181,05-11-19,02:33,May,Saturday,DISTURBANCE IP,409 E 9TH ST,LB102,BPD,NO REPORT
B19-19182,05-11-19,02:43,May,Saturday,DISTURBANCE IP,3281 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B19-19192,05-11-19,06:35,May,Saturday,DISTURBANCE IP,3281 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B19-19211,05-11-19,09:56,May,Saturday,DISTURBANCE IP,2358 S WINSLOW CT,LB326,BPD,NO REPORT
B19-19231,05-11-19,12:54,May,Saturday,DISTURBANCE IP,1722 N WALNUT ST;ROOM 201 AMERICAS BEST VALUE INN,LB212,BPD,NO REPORT
B19-19248,05-11-19,14:57,May,Saturday,DISTURBANCE IP,2425 W MARLENE DR,LB523,BPD,NO REPORT
B19-19257,05-11-19,16:40,May,Saturday,DISTURBANCE IP,500 S BASSWOOD DR,LB404,BPD,NO REPORT
B19-19290,05-11-19,21:58,May,Saturday,DISTURBANCE IP,200 N GATES DR; DOLLAR TREE WHITEHALL CROSSING,LB524,BPD,NO REPORT
B19-19303,05-12-19,00:29,May,Sunday,DISTURBANCE IP,310 S COLLEGE AVE; COURTYARD BLOOMINGTON,LB103,BPD,NO REPORT
B19-19311,05-12-19,02:52,May,Sunday,DISTURBANCE IP,1502 W 12TH ST,LB517,BPD,REPORT
B19-19367,05-12-19,16:54,May,Sunday,DISTURBANCE IP,713 W 17TH ST; HOOSIER LIQUORS,LB518,BPD,NO REPORT
B19-19370,05-12-19,17:12,May,Sunday,DISTURBANCE IP,1308 S WALNUT ST,LB411,BPD,NO REPORT
B19-19444,05-13-19,09:13,May,Monday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B19-19453,05-13-19,10:15,May,Monday,DISTURBANCE IP,700 S WALNUT ST,LB410,BPD,NO REPORT
B19-19461,05-13-19,11:18,May,Monday,DISTURBANCE IP,3750 W 3RD ST; BURGER KING WEST,LB524,BPD,NO REPORT
B19-19509,05-13-19,17:59,May,Monday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-19524,05-13-19,19:56,May,Monday,DISTURBANCE IP,221 W 2ND ST; WENDYS SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-19542,05-13-19,22:10,May,Monday,DISTURBANCE IP,409 W 2ND ST,LB409,BPD,NO REPORT
B19-19561,05-14-19,01:22,May,Tuesday,DISTURBANCE IP,714 S FAIRVIEW ST; APT 8,LB409,BPD,NO REPORT
B19-19580,05-14-19,08:07,May,Tuesday,DISTURBANCE IP,501 N MORTON ST; RM 224 PLANNING DEPT,LB101,BPD,NO REPORT
B19-19712,05-14-19,23:23,May,Tuesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT A25,LB336,BPD,REPORT
B19-19756,05-15-19,09:26,May,Wednesday,DISTURBANCE IP,401 S VILLAGE CT,LB402,BPD,NO REPORT
B19-19763,05-15-19,10:59,May,Wednesday,DISTURBANCE IP,S WALNUT ST & E WYLIE ST,LB410,BPD,NO REPORT
B19-19799,05-15-19,15:59,May,Wednesday,DISTURBANCE IP,709 W 1ST ST,,BPD,NO REPORT
B19-19860,05-15-19,22:16,May,Wednesday,DISTURBANCE IP,714 S FAIRVIEW ST; APT 1,LB409,BPD,REPORT
B19-19902,05-16-19,08:24,May,Thursday,DISTURBANCE IP,3277 S WALNUT SPRINGS DR,LB336,BPD,REPORT
B19-19976,05-16-19,16:42,May,Thursday,DISTURBANCE IP,301 S WALNUT ST,LB104,BPD,NO REPORT
B19-19980,05-16-19,17:19,May,Thursday,DISTURBANCE IP,2381 S BRANDON CT,LB326,BPD,NO REPORT
B19-19998,05-16-19,19:25,May,Thursday,DISTURBANCE IP,1222 W 11TH ST,LB517,BPD,NO REPORT
B19-20000,05-16-19,19:33,May,Thursday,DISTURBANCE IP,2430 S WALNUT ST; DOLLAR GENERAL SOUTH WALNUT SQUARE,LB422,BPD,NO REPORT
B19-20031,05-16-19,23:44,May,Thursday,DISTURBANCE IP,2357 S WINSLOW CT,LB326,BPD,NO REPORT
B19-20097,05-17-19,13:29,May,Friday,DISTURBANCE IP,4534 E SHEFFIELD DR,LB219,BPD,NO REPORT
B19-20099,05-17-19,13:37,May,Friday,DISTURBANCE IP,1919 S WALNUT ST; MCDONALDS SOUTH,LB315,BPD,NO REPORT
B19-20106,05-17-19,14:33,May,Friday,DISTURBANCE IP,1530 W 7TH ST,LB521,BPD,NO REPORT
B19-20138,05-17-19,17:07,May,Friday,DISTURBANCE IP,1600 N WILLIS DR; LOT 35,LB513,BPD,NO REPORT
B19-20150,05-17-19,19:34,May,Friday,DISTURBANCE IP,724 W DIXIE ST,LB412,BPD,NO REPORT
B19-20160,05-17-19,20:39,May,Friday,DISTURBANCE IP,2446 S HENDERSON ST; CRAWFORD APARTMENTS 2,LB327,BPD,NO REPORT
B19-20185,05-18-19,00:30,May,Saturday,DISTURBANCE IP,1327 W 13TH ST,LB517,BPD,NO REPORT
B19-20186,05-18-19,00:30,May,Saturday,DISTURBANCE IP,408 S HARVEY DR; APT 1,LB402,BPD,NO REPORT
B19-20190,05-18-19,01:36,May,Saturday,DISTURBANCE IP,1011 N ILLINOIS ST,LB517,BPD,NO REPORT
B19-20236,05-18-19,14:38,May,Saturday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B19-20240,05-18-19,15:00,May,Saturday,DISTURBANCE IP,3401 W WAPEHANI RD; WAPEHANI MOUNTAIN BIKE PARK,LB426,BPD,NO REPORT
B19-20246,05-18-19,16:09,May,Saturday,DISTURBANCE IP,408 S HARVEY DR; APT 9,LB402,BPD,REPORT
B19-20247,05-18-19,16:11,May,Saturday,DISTURBANCE IP,2851 N OLD STATE ROAD 37; LOWER CASCADES PARK,LB506,BPD,NO REPORT
B19-20251,05-18-19,16:53,May,Saturday,DISTURBANCE IP,1705 N KINSER PIKE; MARATHON GAS STATION N KINSER PIKE,LB513,BPD,NO REPORT
B19-20264,05-18-19,18:13,May,Saturday,DISTURBANCE IP,N LINDBERGH DR & W 12TH ST,LB517,BPD,NO REPORT
B19-20272,05-18-19,19:17,May,Saturday,DISTURBANCE IP,1401 W WOODHILL DR,LB413,BPD,NO REPORT
B19-20322,05-19-19,01:25,May,Sunday,DISTURBANCE IP,1600 N WILLIS DR; LOT 123,LB513,BPD,NO REPORT
B19-20323,05-19-19,01:27,May,Sunday,DISTURBANCE IP,N WALNUT ST & E 7TH ST,LB102,BPD,NO REPORT
B19-20331,05-19-19,02:57,May,Sunday,DISTURBANCE IP,N WALNUT ST & E 6TH ST,LB101,BPD,NO REPORT
B19-20333,05-19-19,04:01,May,Sunday,DISTURBANCE IP,1600 N WILLIS DR; LOT 123,LB513,BPD,NO REPORT
B19-20337,05-19-19,05:30,May,Sunday,DISTURBANCE IP,1401 W WOODHILL DR,LB413,BPD,NO REPORT
B19-20354,05-19-19,11:43,May,Sunday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B19-20356,05-19-19,11:44,May,Sunday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B19-20377,05-19-19,16:31,May,Sunday,DISTURBANCE IP,1407 W 13TH ST,LB517,BPD,NO REPORT
B19-20410,05-19-19,20:31,May,Sunday,DISTURBANCE IP,1890 S WALNUT ST; APT 2,LB421,BPD,NO REPORT
B19-20416,05-19-19,21:18,May,Sunday,DISTURBANCE IP,1360 N ARLINGTON PARK DR,LB514,BPD,NO REPORT
B19-20448,05-20-19,05:00,May,Monday,DISTURBANCE IP,2521 E 2ND ST,LB304,BPD,NO REPORT
B19-20463,05-20-19,08:21,May,Monday,DISTURBANCE IP,S WASHINGTON ST & E HILLSIDE DR,LB314,BPD,NO REPORT
B19-20532,05-20-19,15:32,May,Monday,DISTURBANCE IP,2475 S WINSLOW CT; HENDERSON COURT APARTMENTS,LB326,BPD,NO REPORT
B19-20568,05-20-19,18:41,May,Monday,DISTURBANCE IP,216 N MADISON ST; BLOOMINGTON BIKE PROJECT,LB101,BPD,NO REPORT
B19-20589,05-20-19,20:46,May,Monday,DISTURBANCE IP,400 S PARKWAY DR; PARKWAY APARTMENTS,LB402,BPD,NO REPORT
B19-20590,05-20-19,20:57,May,Monday,DISTURBANCE IP,714 S FAIRVIEW ST; APT 6,LB409,BPD,NO REPORT
B19-20608,05-20-19,23:24,May,Monday,DISTURBANCE IP,611 W DUNCAN DR,LB420,BPD,NO REPORT
B19-20620,05-21-19,06:15,May,Tuesday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,NO REPORT
B19-20643,05-21-19,10:14,May,Tuesday,DISTURBANCE IP,1307 E DAVIS ST,LB312,BPD,NO REPORT
B19-20735,05-21-19,19:55,May,Tuesday,DISTURBANCE IP,S WALNUT STREET PIKE & E BURKS DR,LB336,BPD,NO REPORT
B19-20755,05-21-19,23:42,May,Tuesday,DISTURBANCE IP,568 S BASSWOOD DR; APT B,LB415,BPD,NO REPORT
B19-20766,05-22-19,01:09,May,Wednesday,DISTURBANCE IP,2478 S WINSLOW CT,LB326,BPD,NO REPORT
B19-20796,05-22-19,10:01,May,Wednesday,DISTURBANCE IP,315 E WINSLOW RD;AMI ROOFING,LB326,BPD,NO REPORT
B19-20818,05-22-19,13:41,May,Wednesday,DISTURBANCE IP,503 W KIRKWOOD AVE; CIRCLE K GAS KIRKWOOD AND ROGERS,LB408,BPD,NO REPORT
B19-20825,05-22-19,14:07,May,Wednesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A-48,LB336,BPD,NO REPORT
B19-20854,05-22-19,17:06,May,Wednesday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,REPORT
B19-20878,05-22-19,21:15,May,Wednesday,DISTURBANCE IP,2437 W 3RD ST; AUTOZONE,LB404,BPD,NO REPORT
B19-20879,05-22-19,21:20,May,Wednesday,DISTURBANCE IP,2300 N WALNUT ST; MCDONALDS NORTH,LB209,BPD,NO REPORT
B19-20884,05-22-19,22:10,May,Wednesday,DISTURBANCE IP,1023 W 12TH ST,LB518,BPD,NO REPORT
B19-20889,05-22-19,22:43,May,Wednesday,DISTURBANCE IP,2347 S BURBERRY LN,,BPD,NO REPORT
B19-20925,05-23-19,09:54,May,Thursday,DISTURBANCE IP,520 S BASSWOOD DR; APT G,LB404,BPD,NO REPORT
B19-20942,05-23-19,11:38,May,Thursday,DISTURBANCE IP,S COLLEGE AVE & W 4TH ST,LB103,BPD,NO REPORT
B19-20957,05-23-19,12:54,May,Thursday,DISTURBANCE IP,620 S WALNUT ST,LB410,BPD,NO REPORT
B19-20998,05-23-19,16:32,May,Thursday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,REPORT
B19-21013,05-23-19,18:15,May,Thursday,DISTURBANCE IP,4300 N STONE MILL RD; FERGUSON DOG PARK,LB223,BPD,NO REPORT
B19-21019,05-23-19,19:01,May,Thursday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B19-21041,05-23-19,21:32,May,Thursday,DISTURBANCE IP,209 S COLLEGE AVE; THE ATLAS BAR,LB103,BPD,NO REPORT
B19-21058,05-24-19,00:23,May,Friday,DISTURBANCE IP,211 S KIMBLE DR; BLDG C,LB523,BPD,NO REPORT
B19-21069,05-24-19,03:21,May,Friday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B19-21071,05-24-19,03:56,May,Friday,DISTURBANCE IP,1700 W BLOOMFIELD RD; TWIN LAKES RECREATION CENTER,LB414,BPD,NO REPORT
B19-21075,05-24-19,07:10,May,Friday,DISTURBANCE IP,919 S ROGERS ST; FRIENDS PLACE,LB412,BPD,NO REPORT
B19-21097,05-24-19,10:35,May,Friday,DISTURBANCE IP,1309 S MADISON ST,LB412,BPD,NO REPORT
B19-21129,05-24-19,14:28,May,Friday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B19-21153,05-24-19,16:34,May,Friday,DISTURBANCE IP,1919 S WALNUT ST; MCDONALDS SOUTH,LB315,BPD,NO REPORT
B19-21174,05-24-19,19:25,May,Friday,DISTURBANCE IP,1307 S WALNUT ST,LB314,BPD,REPORT
B19-21183,05-24-19,20:54,May,Friday,DISTURBANCE IP,411 E SOUTHERN DR; SOUTHERN VALLEY APARTMENTS,LB315,BPD,NO REPORT
B19-21188,05-24-19,21:24,May,Friday,DISTURBANCE IP,2707 S MADISON ST,LB423,BPD,NO REPORT
B19-21193,05-24-19,22:00,May,Friday,DISTURBANCE IP,S MADISON ST & W COUNTRY CLUB DR,LB423,BPD,NO REPORT
B19-21214,05-25-19,02:06,May,Saturday,DISTURBANCE IP,3620 W 3RD ST; BIG LOTS,LB524,BPD,NO REPORT
B19-21220,05-25-19,03:42,May,Saturday,DISTURBANCE IP,207 S COLLEGE AVE; THE BACK DOOR,LB103,BPD,NO REPORT
B19-21225,05-25-19,04:38,May,Saturday,DISTURBANCE IP,908 S WASHINGTON ST; ARIEL APARTMENTS; APT 4,LB314,BPD,REPORT
B19-21228,05-25-19,05:10,May,Saturday,DISTURBANCE IP,2101 S LIBERTY DR; STEAK N SHAKE SOUTHWEST,LB416,BPD,NO REPORT
B19-21279,05-25-19,16:52,May,Saturday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-21289,05-25-19,19:04,May,Saturday,DISTURBANCE IP,3600 N PROW RD; BLOOMINGTON MEADOWS HOSPITAL,LB503,BPD,REPORT
B19-21290,05-25-19,19:19,May,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A BLDG,LB336,BPD,NO REPORT
B19-21293,05-25-19,19:53,May,Saturday,DISTURBANCE IP,1106 N JACKSON ST; APT 2,LB518,BPD,REPORT
B19-21322,05-25-19,23:12,May,Saturday,DISTURBANCE IP,310 E 20TH ST; APT 5,LB212,BPD,NO REPORT
B19-21324,05-25-19,23:53,May,Saturday,DISTURBANCE IP,714 S FAIRVIEW ST,LB409,BPD,REPORT
B19-21379,05-26-19,12:02,May,Sunday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-21389,05-26-19,14:31,May,Sunday,DISTURBANCE IP,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,NO REPORT
B19-21399,05-26-19,15:42,May,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; WALNUT GROVE,LB336,BPD,NO REPORT
B19-21413,05-26-19,17:17,May,Sunday,DISTURBANCE IP,314 W RILEY DR,LB512,BPD,NO REPORT
B19-21437,05-26-19,19:43,May,Sunday,DISTURBANCE IP,100 S PETE ELLIS DR; APT D7,LB221,BPD,REPORT
B19-21439,05-26-19,20:14,May,Sunday,DISTURBANCE IP,615 S ADAMS ST; MONROE COUNTY YOUTH SHELTER,LB406,BPD,NO REPORT
B19-21442,05-26-19,21:02,May,Sunday,DISTURBANCE IP,556 S BASSWOOD DR; APT H,LB404,BPD,NO REPORT
B19-21450,05-26-19,22:37,May,Sunday,DISTURBANCE IP,144 N PARK RIDGE RD,LB219,BPD,REPORT
B19-21455,05-26-19,23:52,May,Sunday,DISTURBANCE IP,1619 S DORCHESTER DR; DORCHESTER TOWNHOUSES,LB317,BPD,NO REPORT
B19-21460,05-27-19,01:27,May,Monday,DISTURBANCE IP,1501 S DORCHESTER DR; DORCHESTER APARTMENTS,LB317,BPD,NO REPORT
B19-21461,05-27-19,01:34,May,Monday,DISTURBANCE IP,W 2ND ST & S PATTERSON DR,LB406,BPD,NO REPORT
B19-21466,05-27-19,04:41,May,Monday,DISTURBANCE IP,1600 N WILLIS DR; LT 123,LB513,BPD,NO REPORT
B19-21496,05-27-19,14:12,May,Monday,DISTURBANCE IP,3021 E 3RD ST; SPEEDWAY EAST,LB221,BPD,NO REPORT
B19-21502,05-27-19,14:57,May,Monday,DISTURBANCE IP,2440 S HENDERSON ST; CRAWFORD APARTMENTS,LB327,BPD,NO REPORT
B19-21529,05-27-19,17:56,May,Monday,DISTURBANCE IP,405 S WALNUT ST; CHOCOLATE MOOSE,LB1,BPD,NO REPORT
B19-21548,05-27-19,20:23,May,Monday,DISTURBANCE IP,225 E 20TH ST; EMPIRE 2,LB212,BPD,NO REPORT
B19-21591,05-28-19,00:41,May,Tuesday,DISTURBANCE IP,2708 E 10TH ST; APT 26,LB221,BPD,NO REPORT
B19-21592,05-28-19,00:56,May,Tuesday,DISTURBANCE IP,701 S PARKWAY DR,LB402,BPD,NO REPORT
B19-21600,05-28-19,02:48,May,Tuesday,DISTURBANCE IP,701 S PARKWAY DR,LB402,BPD,NO REPORT
B19-21678,05-28-19,19:27,May,Tuesday,DISTURBANCE IP,821 W 1ST ST,LB409,BPD,NO REPORT
B19-21697,05-28-19,22:32,May,Tuesday,DISTURBANCE IP,W BLOOMFIELD RD & S OAKDALE DR,LB417,BPD,NO REPORT
B19-21700,05-28-19,22:51,May,Tuesday,DISTURBANCE IP,1348 N ARLINGTON PARK DR; apt 806,LB514,BPD,NO REPORT
B19-21752,05-29-19,10:09,May,Wednesday,DISTURBANCE IP,2504 S ROGERS ST,LB423,BPD,NO REPORT
B19-21769,05-29-19,12:55,May,Wednesday,DISTURBANCE IP,S WALNUT ST & E 1ST ST,LB410,BPD,NO REPORT
B19-21773,05-29-19,13:30,May,Wednesday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B19-21780,05-29-19,14:27,May,Wednesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT A92,LB336,BPD,REPORT
B19-21817,05-29-19,17:19,May,Wednesday,DISTURBANCE IP,200 N GATES DR; DOLLAR TREE WHITEHALL CROSSING,LB524,BPD,NO REPORT
B19-21834,05-29-19,19:59,May,Wednesday,DISTURBANCE IP,2894 E 3RD ST; ULTA BVEAUTY,LB305,BPD,NO REPORT
B19-21839,05-29-19,20:54,May,Wednesday,DISTURBANCE IP,701 E SUMMIT VIEW PL; SUMMIT POINTE; APT 1024,LB316,BPD,NO REPORT
B19-21843,05-29-19,21:14,May,Wednesday,DISTURBANCE IP,714 S ROGERS ST,LB409,BPD,NO REPORT
B19-21992,05-30-19,19:09,May,Thursday,DISTURBANCE IP,500 S BASSWOOD DR,LB404,BPD,NO REPORT
B19-22007,05-30-19,20:27,May,Thursday,DISTURBANCE IP,310 E 20TH ST,LB212,BPD,NO REPORT
B19-22035,05-30-19,23:45,May,Thursday,DISTURBANCE IP,703 W GOURLEY PIKE; APT 142,LB513,BPD,NO REPORT
B19-22042,05-31-19,01:04,May,Friday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B19-22050,05-31-19,03:40,May,Friday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; COURT YARD,LB336,BPD,NO REPORT
B19-22052,05-31-19,03:51,May,Friday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON,LB212,BPD,NO REPORT
B19-22054,05-31-19,05:25,May,Friday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; B115,LB336,BPD,NO REPORT
B19-22057,05-31-19,07:27,May,Friday,DISTURBANCE IP,1007 N ILLINOIS ST,LB517,BPD,REPORT
B19-22089,05-31-19,13:03,May,Friday,DISTURBANCE IP,801 W 12TH ST,LB518,BPD,NO REPORT
B19-22092,05-31-19,13:53,May,Friday,DISTURBANCE IP,1202 S PARK AVE,LB313,BPD,NO REPORT
B19-22147,05-31-19,18:54,May,Friday,DISTURBANCE IP,504 E DIXIE ST,LB314,BPD,NO REPORT
B19-22148,05-31-19,19:07,May,Friday,DISTURBANCE IP,548 S BASSWOOD DR;APT O,LB404,BPD,NO REPORT
B19-22164,05-31-19,20:39,May,Friday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,REPORT
B19-22165,05-31-19,20:53,May,Friday,DISTURBANCE IP,1019 N SUMMIT ST,LB517,BPD,NO REPORT
B19-22170,05-31-19,21:23,May,Friday,DISTURBANCE IP,509 W HAYS CT,LB423,BPD,NO REPORT
B19-22199,06-01-19,01:11,June,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B19-22223,06-01-19,06:43,June,Saturday,DISTURBANCE IP,1600 N WILLIS DR; LOT 150,LB513,BPD,REPORT
B19-22263,06-01-19,13:43,June,Saturday,DISTURBANCE IP,2601 S WALNUT ST; MARATHON GAS STATION WINSLOW; MARATHON,LB328,BPD,NO REPORT
B19-22266,06-01-19,14:30,June,Saturday,DISTURBANCE IP,3600 N PROW RD; BLOOMINGTON MEADOWS HOSPITAL,LB503,BPD,REPORT
B19-22290,06-01-19,18:14,June,Saturday,DISTURBANCE IP,2305 S BRANDON CT,LB326,BPD,REPORT
B19-22312,06-01-19,20:49,June,Saturday,DISTURBANCE IP,3600 N PROW RD; BLOOMINGTON MEADOWS HOSPITAL,LB503,BPD,REPORT
B19-22314,06-01-19,20:51,June,Saturday,DISTURBANCE IP,545 W LAVA WAY,LB513,BPD,NO REPORT
