Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B17-22618,6/11/2017,17:12:06,June,Sunday,DISTURBANCE IP,S BANTA AVE & W GRAHAM DR,LB423,BPD,NO REPORT
B17-22629,6/11/2017,18:53:18,June,Sunday,DISTURBANCE IP,1015 N ROGERS ST,LB518,BPD,NO REPORT
B17-22678,6/12/2017,1:41:35,June,Monday,DISTURBANCE IP,2482 S WINSLOW CT,LB326,BPD,NO REPORT
B17-22695,6/12/2017,8:28:23,June,Monday,DISTURBANCE IP,220 E 6TH ST; MONROE COUNTY HISTORY CENTER,LB102,BPD,NO REPORT
B17-22718,6/12/2017,12:16:08,June,Monday,DISTURBANCE IP,120 S KIMBLE DR;LOT 4,LB523,BPD,NO REPORT
B17-22742,6/12/2017,15:26:44,June,Monday,DISTURBANCE IP,3285 W JACOB DR; WENDYS WEST,LB524,BPD,NO REPORT
B17-22800,6/12/2017,21:33:49,June,Monday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,NO REPORT
B17-22832,6/13/2017,5:33:08,June,Tuesday,DISTURBANCE IP,2110 S HIGH ST,LB325,BPD,NO REPORT
B17-22921,6/13/2017,17:18:17,June,Tuesday,DISTURBANCE IP,225 N RITTER ST,LB521,BPD,NO REPORT
B17-23009,6/14/2017,5:58:33,June,Wednesday,DISTURBANCE IP,4409 W HEATHERWOOD LN,LB428,BPD,NO REPORT
B17-23100,6/14/2017,18:46:24,June,Wednesday,DISTURBANCE IP,1410 W 12TH ST,LB517,BPD,NO REPORT
B17-23138,6/14/2017,22:30:16,June,Wednesday,DISTURBANCE IP,2539 E EASTGATE LN,LB222,BPD,NO REPORT
B17-23163,6/15/2017,2:41:10,June,Thursday,DISTURBANCE IP,209 S COLLEGE AVE,LB103,BPD,NO REPORT
B17-23169,6/15/2017,3:22:30,June,Thursday,DISTURBANCE IP,S WASHINGTON ST & E 3RD ST,LB104,BPD,NO REPORT
B17-23176,6/15/2017,4:24:44,June,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B109,LB336,BPD,NO REPORT
B17-23243,6/15/2017,16:43:56,June,Thursday,DISTURBANCE IP,3220 E 3RD ST; BLOOMINGFOODS EAST,LB305,BPD,NO REPORT
B17-23267,6/15/2017,19:49:47,June,Thursday,DISTURBANCE IP,3500 N DUNN ST; LAKE GRIFFY DAM,LB202,BPD,NO REPORT
B17-23281,6/15/2017,21:15:18,June,Thursday,DISTURBANCE IP,545 W LAVA WAY; APT A    STONEBELT GROUP HOME,LB513,BPD,NO REPORT
B17-23288,6/15/2017,22:07:58,June,Thursday,DISTURBANCE IP,545 W LAVA WAY,LB513,BPD,NO REPORT
B17-23290,6/15/2017,22:16:07,June,Thursday,DISTURBANCE IP,1488 N ARLINGTON PARK DR,LB514,BPD,NO REPORT
B17-23299,6/15/2017,23:13:47,June,Thursday,DISTURBANCE IP,214 W KIRKWOOD AVE; CRAZY HORSE FOOD AND DRINK EMPORIUM,LB101,BPD,NO REPORT
B17-23323,6/16/2017,2:11:15,June,Friday,DISTURBANCE IP,801 S GREENLEAF CT; BRADFORD RIDGE APS,LB415,BPD,NO REPORT
B17-23324,6/16/2017,2:19:29,June,Friday,DISTURBANCE IP,2635 E 2ND ST; COLLEGE MALL APARTMENTS,LB304,BPD,NO REPORT
B17-23330,6/16/2017,3:11:05,June,Friday,DISTURBANCE IP,409 E KIRKWOOD AVE; VILLAGE DELI,LB102,BPD,NO REPORT
B17-23335,6/16/2017,3:49:06,June,Friday,DISTURBANCE IP,740 S MORTON ST,LB409,BPD,NO REPORT
B17-23382,6/16/2017,13:13:10,June,Friday,DISTURBANCE IP,S WASHINGTON ST & E KIRKWOOD AVE,LB104,BPD,NO REPORT
B17-23464,6/16/2017,22:13:52,June,Friday,DISTURBANCE IP,1460 N ARLINGTON PARK DR; APT 606,LB514,BPD,NO REPORT
B17-23478,6/16/2017,23:29:46,June,Friday,DISTURBANCE IP,538 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B17-23491,6/17/2017,1:37:15,June,Saturday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL; ROOM 16,LB409,BPD,NO REPORT
B17-23494,6/17/2017,1:52:30,June,Saturday,DISTURBANCE IP,1342 N ARLINGTON PARK DR; APT 806,LB514,BPD,NO REPORT
B17-23497,6/17/2017,2:38:06,June,Saturday,DISTURBANCE IP,3210 E 10TH ST; US POST OFFICE WOODBRIGDE,LB221,BPD,NO REPORT
B17-23500,6/17/2017,3:15:44,June,Saturday,DISTURBANCE IP,726 E UNIVERSITY ST,LB302,BPD,NO REPORT
B17-23502,6/17/2017,3:32:23,June,Saturday,DISTURBANCE IP,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,NO REPORT
B17-23584,6/17/2017,17:52:14,June,Saturday,DISTURBANCE IP,105 N COLLEGE AVE; NOCO,LB101,BPD,NO REPORT
B17-23601,6/17/2017,20:05:06,June,Saturday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B17-23642,6/18/2017,2:00:14,June,Sunday,DISTURBANCE IP,1317 W 6TH ST,LB521,BPD,NO REPORT
B17-23646,6/18/2017,2:11:59,June,Sunday,DISTURBANCE IP,728 W DIXIE ST,LB412,BPD,NO REPORT
B17-23651,6/18/2017,3:02:16,June,Sunday,DISTURBANCE IP,221 N WALNUT ST; BLACKS MERCANTILE,LB101,BPD,NO REPORT
B17-23695,6/18/2017,13:50:34,June,Sunday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B17-23699,6/18/2017,14:18:37,June,Sunday,DISTURBANCE IP,538 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B17-23777,6/19/2017,2:45:55,June,Monday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-23795,6/19/2017,9:03:44,June,Monday,DISTURBANCE IP,N COLLEGE AVE & W 15TH ST,LB519,BPD,NO REPORT
B17-23864,6/19/2017,15:59:19,June,Monday,DISTURBANCE IP,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,NO REPORT
B17-23875,6/19/2017,17:06:08,June,Monday,DISTURBANCE IP,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,NO REPORT
B17-24111,6/21/2017,1:01:53,June,Wednesday,DISTURBANCE IP,2615 E 2ND ST; APT 5,LB304,BPD,NO REPORT
B17-24113,6/21/2017,1:16:31,June,Wednesday,DISTURBANCE IP,300 S COLLEGE MALL RD; STEAK N SHAKE EAST,LB305,BPD,NO REPORT
B17-24149,6/21/2017,9:38:38,June,Wednesday,DISTURBANCE IP,1004 W COUNTRY CLUB DR; APT 30,LB423,BPD,NO REPORT
B17-24154,6/21/2017,10:14:40,June,Wednesday,DISTURBANCE IP,200 S WASHINGTON ST; FIFTH THIRD BANK DOWNTOWN; BPD LOBBY,LB104,BPD,NO REPORT
B17-24190,6/21/2017,14:04:14,June,Wednesday,DISTURBANCE IP,619 W HOWE ST ; BUILDING TRADES PARK,LB409,BPD,NO REPORT
B17-24222,6/21/2017,17:42:55,June,Wednesday,DISTURBANCE IP,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,NO REPORT
B17-24228,6/21/2017,18:15:29,June,Wednesday,DISTURBANCE IP,1205 W 12TH ST,LB517,BPD,NO REPORT
B17-24261,6/21/2017,22:44:07,June,Wednesday,DISTURBANCE IP,N ROGERS ST & W 15TH ST; HOOSIR FLATS,LB518,BPD,NO REPORT
B17-24266,6/21/2017,23:15:50,June,Wednesday,DISTURBANCE IP,S WASHINGTON ST & E 1ST ST,LB301,BPD,NO REPORT
B17-24268,6/21/2017,23:22:51,June,Wednesday,DISTURBANCE IP,1015 N ROGERS ST; BLD C,LB518,BPD,NO REPORT
B17-24333,6/22/2017,11:14:58,June,Thursday,DISTURBANCE IP,S LINCOLN ST & E KIRKWOOD AVE,LB104,BPD,NO REPORT
B17-24353,6/22/2017,13:53:05,June,Thursday,DISTURBANCE IP,3125 S ACADIA CT,LB329,BPD,NO REPORT
B17-24355,6/22/2017,14:09:24,June,Thursday,DISTURBANCE IP,676 S COLLEGE AVE,LB410,BPD,NO REPORT
B17-24356,6/22/2017,14:10:03,June,Thursday,DISTURBANCE IP,2421 S WINSLOW CT; HENDERSON COURT,LB326,BPD,NO REPORT
B17-24363,6/22/2017,15:02:43,June,Thursday,DISTURBANCE IP,520 S WALNUT ST; US POST OFFICE DOWNTOWN,LB410,BPD,NO REPORT
B17-24386,6/22/2017,17:56:48,June,Thursday,DISTURBANCE IP,1919 N COLLEGE AVE; STEAK N SHAKE NORTH,LB512,BPD,NO REPORT
B17-24399,6/22/2017,19:32:05,June,Thursday,DISTURBANCE IP,S ROGERS ST & W CHEROKEE DR,LB420,BPD,NO REPORT
B17-24432,6/22/2017,22:31:49,June,Thursday,DISTURBANCE IP,908 S WASHINGTON ST; APT 4,LB314,BPD,NO REPORT
B17-24441,6/22/2017,23:54:18,June,Thursday,DISTURBANCE IP,W 2ND ST & S PATTERSON DR,LB406,BPD,NO REPORT
B17-24450,6/23/2017,0:54:30,June,Friday,DISTURBANCE IP,613 S WALNUT ST,LB301,BPD,NO REPORT
B17-24480,6/23/2017,7:33:44,June,Friday,DISTURBANCE IP,S LINCOLN ST & E KIRKWOOD AVE,LB104,BPD,NO REPORT
B17-24484,6/23/2017,8:50:13,June,Friday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B17-24618,6/24/2017,1:54:30,June,Saturday,DISTURBANCE IP,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B17-24624,6/24/2017,3:11:16,June,Saturday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-24627,6/24/2017,3:37:21,June,Saturday,DISTURBANCE IP,N RITTER ST & W 6TH ST,LB521,BPD,NO REPORT
B17-24656,6/24/2017,11:12:55,June,Saturday,DISTURBANCE IP,S LINCOLN ST & E KIRKWOOD AVE,LB104,BPD,NO REPORT
B17-24782,6/25/2017,0:50:40,June,Sunday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B17-24815,6/25/2017,9:57:43,June,Sunday,DISTURBANCE IP,E 4TH ST & S DUNN ST,LB104,BPD,NO REPORT
B17-24859,6/25/2017,16:17:17,June,Sunday,DISTURBANCE IP,2602 N KINSER PIKE; SKATE PARK AT UPPER CASCADES,LB511,BPD,NO REPORT
B17-24963,6/26/2017,11:49:31,June,Monday,DISTURBANCE IP,1500 S STRONG DR; ORGANIZED LIVING,LB413,BPD,NO REPORT
B17-25008,6/26/2017,16:51:26,June,Monday,DISTURBANCE IP,BLT 43 MARKER GRIMES BRIDGE,LB411,BPD,NO REPORT
B17-25087,6/27/2017,3:13:57,June,Tuesday,DISTURBANCE IP,2421 S WINSLOW CT,LB326,BPD,NO REPORT
B17-25105,6/27/2017,8:23:08,June,Tuesday,DISTURBANCE IP,1839 N KINSER PIKE; SUBWAY NORTH,LB510,BPD,NO REPORT
B17-25167,6/27/2017,15:10:13,June,Tuesday,DISTURBANCE IP,302 N COLLEGE AVE; MONROE COUNTY JUSTICE BUILDING,LB101,BPD,NO REPORT
B17-25196,6/27/2017,17:08:22,June,Tuesday,DISTURBANCE IP,S WALNUT ST & E SMITH AVE,LB103,BPD,NO REPORT
B17-25197,6/27/2017,17:08:10,June,Tuesday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B17-25220,6/27/2017,19:13:32,June,Tuesday,DISTURBANCE IP,205 E KIRKWOOD AVE; FIRST CHRISTIAN CHURCH,LB102,BPD,NO REPORT
B17-25406,6/28/2017,20:32:36,June,Wednesday,DISTURBANCE IP,1004 S WASHINGTON ST,LB314,BPD,NO REPORT
B17-25413,6/28/2017,21:49:34,June,Wednesday,DISTURBANCE IP,615 S ADAMS ST; MONROE COUNTY YOUTH SHELTER,LB406,BPD,NO REPORT
B17-25436,6/28/2017,23:29:52,June,Wednesday,DISTURBANCE IP,1008 S LINCOLN ST,LB314,BPD,NO REPORT
B17-25495,6/29/2017,10:16:28,June,Thursday,DISTURBANCE IP,205 E KIRKWOOD AVE; FIRST CHRISTIAN CHURCH,LB102,BPD,NO REPORT
B17-25526,6/29/2017,14:17:06,June,Thursday,DISTURBANCE IP,213 E KIRKWOOD AVE; HABITAT,LB102,BPD,NO REPORT
B17-25575,6/29/2017,18:42:58,June,Thursday,DISTURBANCE IP,S ROGERS ST & W KIRKWOOD AVE,LB520,BPD,NO REPORT
B17-25596,6/29/2017,20:44:00,June,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT A31,LB336,BPD,NO REPORT
B17-25597,6/29/2017,20:47:01,June,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B17-25598,6/29/2017,20:42:36,June,Thursday,DISTURBANCE IP,512 S BASSWOOD DR; UNIT I,LB404,BPD,NO REPORT
B17-25606,6/29/2017,21:53:21,June,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B17-25719,6/30/2017,12:43:10,June,Friday,DISTURBANCE IP,429 E KIRKWOOD AVE,LB102,BPD,NO REPORT
B17-25747,6/30/2017,15:10:53,June,Friday,DISTURBANCE IP,520 S WALNUT ST; US POST OFFICE DOWNTOWN,LB410,BPD,NO REPORT
B17-25788,6/30/2017,20:14:51,June,Friday,DISTURBANCE IP,301 S WALNUT ST,LB104,BPD,NO REPORT
B17-25861,7/1/2017,8:48:57,July,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; OFFICE,LB336,BPD,NO REPORT
B17-25888,7/1/2017,12:08:26,July,Saturday,DISTURBANCE IP,621 N WALNUT ST; PARKER MGMT REALTY,LB519,BPD,NO REPORT
B17-25903,7/1/2017,13:15:58,July,Saturday,DISTURBANCE IP,921 W GRAHAM DR,LB423,BPD,NO REPORT
B17-25925,7/1/2017,16:53:59,July,Saturday,DISTURBANCE IP,1050 W 14TH ST,LB518,BPD,NO REPORT
B17-25941,7/1/2017,20:14:49,July,Saturday,DISTURBANCE IP,202 E 6TH ST; MONROE COUNTY HISTORY CENTER,LB102,BPD,NO REPORT
B17-25944,7/1/2017,20:38:49,July,Saturday,DISTURBANCE IP,303 E 6TH ST; HUDGINS HOUSE,LB102,BPD,NO REPORT
B17-25989,7/2/2017,1:32:52,July,Sunday,DISTURBANCE IP,703 W GOURLEY PIKE; APT 121,LB513,BPD,NO REPORT
B17-25992,7/2/2017,2:13:38,July,Sunday,DISTURBANCE IP,720 S COLLEGE MALL RD,LB305,BPD,NO REPORT
B17-26020,7/2/2017,9:36:08,July,Sunday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B17-26085,7/2/2017,20:42:15,July,Sunday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,NO REPORT
B17-26244,7/3/2017,20:59:53,July,Monday,DISTURBANCE IP,125 W PINEWOOD DR,LB433,BPD,NO REPORT
B17-26290,7/4/2017,3:18:39,July,Tuesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; BUILDING A,LB336,BPD,NO REPORT
B17-26325,7/4/2017,11:44:51,July,Tuesday,DISTURBANCE IP,423 E KIRKWOOD AVE; NICKS ENGLISH HUT,LB102,BPD,NO REPORT
B17-26328,7/4/2017,12:00:57,July,Tuesday,DISTURBANCE IP,1919 S WALNUT ST; MCDONALDS SOUTH,LB315,BPD,NO REPORT
B17-26380,7/4/2017,18:20:41,July,Tuesday,DISTURBANCE IP,812 W 9TH ST; REV ERNEST D BUTLER PARK,LB520,BPD,NO REPORT
B17-26423,7/4/2017,23:31:55,July,Tuesday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,NO REPORT
B17-26424,7/4/2017,23:38:33,July,Tuesday,DISTURBANCE IP,2321 S ROCKPORT RD,LB423,BPD,NO REPORT
B17-26439,7/5/2017,2:07:47,July,Wednesday,DISTURBANCE IP,1208 W KIRKWOOD AVE,LB521,BPD,NO REPORT
B17-26514,7/5/2017,14:07:38,July,Wednesday,DISTURBANCE IP,N WALNUT ST & W 15TH ST,LB519,BPD,NO REPORT
B17-26543,7/5/2017,16:47:05,July,Wednesday,DISTURBANCE IP,2500 S ROCKPORT RD; APT 2308,LB424,BPD,NO REPORT
B17-26592,7/5/2017,21:07:03,July,Wednesday,DISTURBANCE IP,3300 W 3RD ST; ARBYS WEST,LB524,BPD,NO REPORT
B17-26623,7/6/2017,2:29:06,July,Thursday,DISTURBANCE IP,408 E 6TH ST; BOXCAR BOOKS,LB102,BPD,NO REPORT
B17-26644,7/6/2017,8:44:25,July,Thursday,DISTURBANCE IP,2800 E BUICK CADILLAC BLVD; BURGER KING EAST,LB310,BPD,NO REPORT
B17-26685,7/6/2017,14:54:24,July,Thursday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B17-26699,7/6/2017,16:31:19,July,Thursday,DISTURBANCE IP,213 S ROGERS ST ; B-CORP,LB103,BPD,NO REPORT
B17-26741,7/6/2017,22:20:07,July,Thursday,DISTURBANCE IP,S ROGERS ST & W COUNTRY CLUB DR,LB423,BPD,NO REPORT
B17-26789,7/7/2017,8:22:59,July,Friday,DISTURBANCE IP,503 S PARK SQUARE DR,LB402,BPD,NO REPORT
B17-26857,7/7/2017,16:13:00,July,Friday,DISTURBANCE IP,301 S WALNUT ST,LB104,BPD,NO REPORT
B17-26884,7/7/2017,18:24:52,July,Friday,DISTURBANCE IP,2430 S WALNUT ST; DOLLAR GENERAL SOUTH WALNUT SQUARE,LB422,BPD,NO REPORT
B17-26922,7/7/2017,23:12:51,July,Friday,DISTURBANCE IP,2910 W 3RD ST; MCDONALDS WEST,LB523,BPD,NO REPORT
B17-26926,7/7/2017,23:44:20,July,Friday,DISTURBANCE IP,1700 N WALNUT ST,LB212,BPD,NO REPORT
B17-26970,7/8/2017,10:21:01,July,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT A62,LB336,BPD,NO REPORT
B17-26982,7/8/2017,12:44:27,July,Saturday,DISTURBANCE IP,1318 W 11TH ST,LB517,BPD,NO REPORT
B17-27030,7/8/2017,19:33:11,July,Saturday,DISTURBANCE IP,1800 N WALNUT ST;ROOM 105 MOTEL 6,LB212,BPD,NO REPORT
B17-27080,7/9/2017,2:03:20,July,Sunday,DISTURBANCE IP,2500 S ROCKPORT RD; apt 2503,LB424,BPD,NO REPORT
B17-27087,7/9/2017,3:46:33,July,Sunday,DISTURBANCE IP,1416 W 13TH ST,LB517,BPD,NO REPORT
B17-27094,7/9/2017,5:30:09,July,Sunday,DISTURBANCE IP,406 E 6TH ST,LB102,BPD,NO REPORT
B17-27136,7/9/2017,16:43:19,July,Sunday,DISTURBANCE IP,1220 N ARLINGTON PARK DR; APT 106,LB514,BPD,NO REPORT
B17-27162,7/9/2017,19:49:27,July,Sunday,DISTURBANCE IP,424 S WALNUT ST; PLAYERS PUB,LB103,BPD,NO REPORT
B17-27192,7/9/2017,21:44:41,July,Sunday,DISTURBANCE IP,914 N LINDBERGH DR,LB517,BPD,NO REPORT
B17-27219,7/10/2017,0:22:50,July,Monday,DISTURBANCE IP,911 N ILLINOIS ST,LB517,BPD,NO REPORT
B17-27410,7/11/2017,9:28:29,July,Tuesday,DISTURBANCE IP,S WALNUT ST & E WYLIE ST,LB410,BPD,NO REPORT
B17-27443,7/11/2017,13:19:28,July,Tuesday,DISTURBANCE IP,2430 S WALNUT ST; DOLLAR GENERAL SOUTH WALNUT SQUARE,LB422,BPD,NO REPORT
B17-27462,7/11/2017,15:22:10,July,Tuesday,DISTURBANCE IP,1709 W 8TH ST; LOT 23 VALHALLA MOBILE MANOR,LB521,BPD,NO REPORT
B17-27465,7/11/2017,16:13:01,July,Tuesday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B17-27475,7/11/2017,16:53:29,July,Tuesday,DISTURBANCE IP,1122 W 11TH ST; OUR WAY C STORE,LB517,BPD,NO REPORT
B17-27567,7/12/2017,4:41:24,July,Wednesday,DISTURBANCE IP,S WALNUT ST & E 2ND ST,LB103,BPD,NO REPORT
B17-27626,7/12/2017,14:17:13,July,Wednesday,DISTURBANCE IP,1226 W 11TH ST,LB517,BPD,NO REPORT
B17-27656,7/12/2017,16:29:29,July,Wednesday,DISTURBANCE IP,1600 N WILLIS DR; LOT 42,LB513,BPD,NO REPORT
B17-27660,7/12/2017,16:49:05,July,Wednesday,DISTURBANCE IP,1421 N WILLIS DR; CLASSIC BOWLING LANES,LB513,BPD,NO REPORT
B17-27667,7/12/2017,17:42:44,July,Wednesday,DISTURBANCE IP,260 N JACOB DR; AT & T,LB523,BPD,NO REPORT
B17-27680,7/12/2017,18:49:10,July,Wednesday,DISTURBANCE IP,210 W KIRKWOOD AVE ; ALLEY BAR,LB101,BPD,NO REPORT
B17-27696,7/12/2017,21:08:32,July,Wednesday,DISTURBANCE IP,900 N SUMMIT ST,LB517,BPD,NO REPORT
B17-27725,7/13/2017,0:04:07,July,Thursday,DISTURBANCE IP,S WALNUT ST & E HILLSIDE DR,LB421,BPD,NO REPORT
B17-27843,7/13/2017,17:34:03,July,Thursday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B17-27857,7/13/2017,19:15:18,July,Thursday,DISTURBANCE IP,2500 S ROCKPORT RD; APT 2006,LB424,BPD,NO REPORT
B17-27861,7/13/2017,19:27:17,July,Thursday,DISTURBANCE IP,520 S BASSWOOD DR; apt f,LB404,BPD,NO REPORT
B17-27878,7/13/2017,20:49:35,July,Thursday,DISTURBANCE IP,221 N WALNUT ST; BLACKS MERCANTILE,LB101,BPD,NO REPORT
B17-27915,7/14/2017,2:06:25,July,Friday,DISTURBANCE IP,1700 N KINSER PIKE; COMFORT INN; ROOM 1115,LB512,BPD,NO REPORT
B17-27918,7/14/2017,4:23:41,July,Friday,DISTURBANCE IP,308 E COTTAGE GROVE AVE,LB213,BPD,NO REPORT
B17-28020,7/14/2017,18:22:22,July,Friday,DISTURBANCE IP,2500 S ROCKPORT RD ; APT 1204,LB424,BPD,NO REPORT
B17-28034,7/14/2017,20:36:23,July,Friday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; B 189,LB336,BPD,NO REPORT
B17-28095,7/15/2017,8:51:37,July,Saturday,DISTURBANCE IP,1601 N COLLEGE AVE; ENTERPRISE RENT A CAR NORTH,LB512,BPD,NO REPORT
B17-28102,7/15/2017,9:43:04,July,Saturday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B17-28109,7/15/2017,10:48:54,July,Saturday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY; FLR 1,LB102,BPD,NO REPORT
B17-28117,7/15/2017,11:40:21,July,Saturday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B17-28178,7/15/2017,20:51:12,July,Saturday,DISTURBANCE IP,E MILLER DR & S HENDERSON ST,LB316,BPD,NO REPORT
B17-28183,7/15/2017,21:29:13,July,Saturday,DISTURBANCE IP,3100 S WALNUT ST; EAGLES LODGE,LB433,BPD,NO REPORT
B17-28210,7/16/2017,0:59:22,July,Sunday,DISTURBANCE IP,221 N WALNUT ST; BLACKS MERCANTILE,LB101,BPD,NO REPORT
B17-28256,7/16/2017,14:59:47,July,Sunday,DISTURBANCE IP,116 N WALNUT ST; GATHER,LB102,BPD,NO REPORT
B17-28369,7/17/2017,14:07:47,July,Monday,DISTURBANCE IP,2601 S WALNUT ST; MARATHON GAS STATION WINSLOW,LB328,BPD,NO REPORT
B17-28373,7/17/2017,14:41:26,July,Monday,DISTURBANCE IP,201 W 17TH ST; CIRCLE K GAS 17TH AND COLLEGE,LB519,BPD,NO REPORT
B17-28403,7/17/2017,17:20:22,July,Monday,DISTURBANCE IP,2020 S WALNUT ST; SONIC,LB422,BPD,NO REPORT
B17-28414,7/17/2017,17:12:28,July,Monday,DISTURBANCE IP,2311 S ROCKPORT RD,LB423,BPD,NO REPORT
B17-28432,7/17/2017,20:30:54,July,Monday,DISTURBANCE IP,1101 S ROGERS ST; APT 3,LB412,BPD,NO REPORT
B17-28499,7/18/2017,10:44:14,July,Tuesday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B17-28585,7/18/2017,20:14:51,July,Tuesday,DISTURBANCE IP,527 E 3RD ST; CIRCLE K GAS 3RD AND INDIANA,LB104,BPD,NO REPORT
B17-28591,7/18/2017,20:34:07,July,Tuesday,DISTURBANCE IP,N LINCOLN ST & E 6TH ST,LB102,BPD,NO REPORT
B17-28677,7/19/2017,10:01:19,July,Wednesday,DISTURBANCE IP,S GRANT ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT
B17-28684,7/19/2017,10:56:23,July,Wednesday,DISTURBANCE IP,520 S WALNUT ST; US POST OFFICE DOWNTOWN,LB410,BPD,NO REPORT
B17-28748,7/19/2017,20:25:54,July,Wednesday,DISTURBANCE IP,619 W HOWE ST; BUILDING TRADES PARK,LB409,BPD,NO REPORT
B17-28765,7/19/2017,22:30:49,July,Wednesday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-28789,7/20/2017,3:15:32,July,Thursday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-28839,7/20/2017,11:38:52,July,Thursday,DISTURBANCE IP,3660 S LEONARD SPRINGS RD;HEATHERWOOD OFFICE,LB428,BPD,NO REPORT
B17-28840,7/20/2017,11:41:31,July,Thursday,DISTURBANCE IP,2568 E 3RD ST; DOLLAR TREE EASTLAND PLAZA,LB304,BPD,NO REPORT
B17-28853,7/20/2017,13:02:25,July,Thursday,DISTURBANCE IP,S WASHINGTON ST & E 3RD ST,LB104,BPD,NO REPORT
B17-28856,7/20/2017,13:26:24,July,Thursday,DISTURBANCE IP,2966 E 3RD ST; TARGET,LB305,BPD,NO REPORT
B17-28941,7/21/2017,0:13:04,July,Friday,DISTURBANCE IP,1217 N MAPLE ST,LB518,BPD,NO REPORT
B17-28972,7/21/2017,9:59:02,July,Friday,DISTURBANCE IP,526 N MORTON ST; APT 407,LB101,BPD,NO REPORT
B17-28981,7/21/2017,11:00:06,July,Friday,DISTURBANCE IP,221 E 3RD ST ; FOOD TRUCK FRIDAY LOT,LB104,BPD,NO REPORT
B17-29033,7/21/2017,18:49:43,July,Friday,DISTURBANCE IP,209 S COLLEGE AVE; ATLAS BAR,LB103,BPD,NO REPORT
B17-29067,7/21/2017,23:29:46,July,Friday,DISTURBANCE IP,1380 W ARCH HAVEN AVE,LB406,BPD,NO REPORT
B17-29100,7/22/2017,7:54:17,July,Saturday,DISTURBANCE IP,S WASHINGTON ST & E KIRKWOOD AVE,LB104,BPD,NO REPORT
B17-29103,7/22/2017,8:32:53,July,Saturday,DISTURBANCE IP,219 E 7TH ST,LB102,BPD,NO REPORT
B17-29122,7/22/2017,12:12:11,July,Saturday,DISTURBANCE IP,N LINCOLN ST & E 6TH ST,LB102,BPD,NO REPORT
