Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B17-34725,08-27-17,12:38,August,Sunday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-34680,08-27-17,03:12,August,Sunday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-34629,08-26-17,20:14,August,Saturday,DISTURBANCE IP,3428 S BURKS CT,LB336,BPD,REPORT
B17-34621,08-26-17,19:12,August,Saturday,DISTURBANCE IP,1350 W BLOOMFIELD RD; BUFFALOW WILD WINGS,LB406,BPD,NO REPORT
B17-34608,08-26-17,18:09,August,Saturday,DISTURBANCE IP,2500 S ROCKPORT RD; 2607,LB424,BPD,NO REPORT
B17-34566,08-26-17,12:21,August,Saturday,DISTURBANCE IP,201 W 17TH ST; CIRCLE K GAS 17TH AND COLLEGE,LB519,BPD,NO REPORT
B17-34539,08-26-17,07:06,August,Saturday,DISTURBANCE IP,1314 N DUNN ST; CEDARWOOD APARTMENTS; APT D,LB214,BPD,NO REPORT
B17-34529,08-26-17,04:18,August,Saturday,DISTURBANCE IP,S WASHINGTON ST & E KIRKWOOD AVE,LB104,BPD,REPORT
B17-34494,08-25-17,23:49,August,Friday,DISTURBANCE IP,519 N LINCOLN ST; VIRGO APARTMENTS,LB102,BPD,NO REPORT
B17-34300,08-25-17,00:19,August,Friday,DISTURBANCE IP,E 2ND ST & S SWAIN AVE,LB303,BPD,NO REPORT
B17-34269,08-24-17,20:56,August,Thursday,DISTURBANCE IP,823 N MAPLE ST; BLAIR HOUSE,LB518,BPD,NO REPORT
B17-34253,08-24-17,17:35,August,Thursday,DISTURBANCE IP,1211 W 13TH ST,LB517,BPD,NO REPORT
B17-34228,08-24-17,14:55,August,Thursday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B17-34167,08-24-17,06:33,August,Thursday,DISTURBANCE IP,1004 W RALSTON DR,LB423,BPD,NO REPORT
B17-34153,08-24-17,02:13,August,Thursday,DISTURBANCE IP,710 N WALNUT ST; CITY FLATS,LB213,BPD,NO REPORT
B17-34104,08-23-17,21:18,August,Wednesday,DISTURBANCE IP,S BROWN AVE & W COOLIDGE DR,LB423,BPD,NO REPORT
B17-34102,08-23-17,21:09,August,Wednesday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B17-34078,08-23-17,17:51,August,Wednesday,DISTURBANCE IP,1002 N LINDBERGH DR,LB517,BPD,NO REPORT
B17-34029,08-23-17,11:44,August,Wednesday,DISTURBANCE IP,406 E 11TH ST,LB213,BPD,NO REPORT
B17-33989,08-23-17,03:30,August,Wednesday,DISTURBANCE IP,N MADISON ST & W 17TH ST,LB519,BPD,NO REPORT
B17-33924,08-22-17,17:00,August,Tuesday,DISTURBANCE IP,1800 S WALNUT ST; MEINEKE,LB421,BPD,NO REPORT
B17-33883,08-22-17,12:58,August,Tuesday,DISTURBANCE IP,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B17-33780,08-21-17,18:15,August,Monday,DISTURBANCE IP,1000 W 11TH ST,LB518,BPD,REPORT
B17-33735,08-21-17,12:12,August,Monday,DISTURBANCE IP,1600 N WILLIS DR; LOT 251,LB513,BPD,NO REPORT
B17-33688,08-21-17,02:52,August,Monday,DISTURBANCE IP,1004 W COUNTRY CLUB DR,LB423,BPD,NO REPORT
B17-33673,08-20-17,22:30,August,Sunday,DISTURBANCE IP,4234 W LILAC LN,LB428,BPD,NO REPORT
B17-33615,08-20-17,14:32,August,Sunday,DISTURBANCE IP,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,NO REPORT
B17-33601,08-20-17,12:18,August,Sunday,DISTURBANCE IP,501 E KIRKWOOD AVE; PEOPLES PARK,LB102,BPD,NO REPORT
B17-33552,08-20-17,00:28,August,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A76,LB336,BPD,NO REPORT
B17-33491,08-19-17,20:15,August,Saturday,DISTURBANCE IP,1600 N WILLIS DR; BETWEEN LOT 214 AND 221,LB513,BPD,NO REPORT
B17-33492,08-19-17,20:13,August,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B98,LB336,BPD,NO REPORT
B17-33483,08-19-17,19:23,August,Saturday,DISTURBANCE IP,202 E 6TH ST; MONROE COUNTY HISTORY CENTER,LB102,BPD,REPORT
B17-33398,08-19-17,08:52,August,Saturday,DISTURBANCE IP,370 N JACOB DR; CHASE BANK WEST,LB523,BPD,NO REPORT
B17-33386,08-19-17,04:45,August,Saturday,DISTURBANCE IP,1510 N KINSER PIKE,LB512,BPD,NO REPORT
B17-33376,08-19-17,01:52,August,Saturday,DISTURBANCE IP,720 E 3RD ST; ALPHA TAU OMEGA,LIU14,BPD,NO REPORT
B17-33290,08-18-17,16:59,August,Friday,DISTURBANCE IP,301 S WALNUT ST,LB104,BPD,NO REPORT
B17-33275,08-18-17,15:42,August,Friday,DISTURBANCE IP,901 N SMITH RD,LB220,BPD,NO REPORT
B17-33097,08-17-17,17:11,August,Thursday,DISTURBANCE IP,620 W KIRKWOOD AVE; JUANNITAS,LB520,BPD,NO REPORT
B17-33088,08-17-17,16:13,August,Thursday,DISTURBANCE IP,409 E KIRKWOOD AVE; VILLAGE DELI,LB102,BPD,NO REPORT
B17-33011,08-17-17,05:08,August,Thursday,DISTURBANCE IP,201 W 17TH ST; CIRCLE K GAS 17TH AND COLLEGE,LB519,BPD,NO REPORT
B17-32996,08-17-17,01:35,August,Thursday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-32933,08-16-17,16:47,August,Wednesday,DISTURBANCE IP,408 E 4TH ST; 4TH STREET INTERNATIONAL MARKET,LB104,BPD,NO REPORT
B17-32928,08-16-17,16:03,August,Wednesday,DISTURBANCE IP,2658 E 3RD ST; CIRCLE K SHELL GAS 3RD AND COLLEGE MALL,LB305,BPD,NO REPORT
B17-32925,08-16-17,15:48,August,Wednesday,DISTURBANCE IP,1005 S MADISON ST,LB412,BPD,REPORT
B17-32911,08-16-17,14:12,August,Wednesday,DISTURBANCE IP,211 S GRANT ST; DATS CAJUN RESTAURANT,LB104,BPD,NO REPORT
B17-32797,08-15-17,19:05,August,Tuesday,DISTURBANCE IP,532 S BASSWOOD DR; APT H,LB404,BPD,NO REPORT
B17-32769,08-15-17,15:41,August,Tuesday,DISTURBANCE IP,N WALNUT ST & E 6TH ST,LB101,BPD,NO REPORT
B17-32743,08-15-17,13:11,August,Tuesday,DISTURBANCE IP,408 E 6TH ST; BOXCAR BOOKS,LB102,BPD,NO REPORT
B17-32719,08-15-17,09:25,August,Tuesday,DISTURBANCE IP,1717 W 3RD ST; CHILD SERVICES,LB405,BPD,NO REPORT
B17-32647,08-14-17,21:34,August,Monday,DISTURBANCE IP,919 S ROGERS ST; FRIENDS PLACE,LB412,BPD,NO REPORT
B17-32604,08-14-17,16:03,August,Monday,DISTURBANCE IP,500 S MULLER PKWY; VILLAGE AT MULLER PARK  UNIT 1016,LB404,BPD,NO REPORT
B17-32598,08-14-17,15:43,August,Monday,DISTURBANCE IP,105 N DUNN ST ; 105 1/2  THE RITZ HAIR SALON,LB102,BPD,NO REPORT
B17-32583,08-14-17,13:57,August,Monday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B17-32561,08-14-17,11:04,August,Monday,DISTURBANCE IP,4412 E ELOUISE AVE,LB219,BPD,NO REPORT
B17-32555,08-14-17,10:48,August,Monday,DISTURBANCE IP,221 W 2ND ST; WENDYS SEMINARY SQUARE,LB410,BPD,NO REPORT
B17-32552,08-14-17,10:40,August,Monday,DISTURBANCE IP,520 S WALNUT ST; US POST OFFICE DOWNTOWN,LB410,BPD,NO REPORT
B17-32540,08-14-17,08:52,August,Monday,DISTURBANCE IP,211 S KIMBLE DR; APT 36C,LB523,BPD,NO REPORT
B17-32516,08-14-17,06:08,August,Monday,DISTURBANCE IP,504 W NORTHLANE DR,LB513,BPD,REPORT
B17-32466,08-13-17,21:21,August,Sunday,DISTURBANCE IP,100 W KIRKWOOD AVE; MONROE COUNTY COURTHOUSE,LMNC,BPD,NO REPORT
B17-32463,08-13-17,21:02,August,Sunday,DISTURBANCE IP,100 W KIRKWOOD AVE; MONROE COUNTY COURTHOUSE,LMNC,BPD,REPORT
B17-32462,08-13-17,20:58,August,Sunday,DISTURBANCE IP,N COLLEGE AVE & W 7TH ST,LB101,BPD,NO REPORT
B17-32441,08-13-17,18:01,August,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B17-32418,08-13-17,15:23,August,Sunday,DISTURBANCE IP,111 S GRANT ST; TRINITY EPISCOPAL,LB104,BPD,NO REPORT
B17-32409,08-13-17,14:35,August,Sunday,DISTURBANCE IP,1709 W 8TH ST; VALHALLA MOBILE MANOR; LOT 13,LB521,BPD,NO REPORT
B17-32406,08-13-17,14:22,August,Sunday,DISTURBANCE IP,S GRANT ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT
B17-32386,08-13-17,10:51,August,Sunday,DISTURBANCE IP,986 S COPPER BEECH WAY,LB415,BPD,NO REPORT
B17-32288,08-12-17,15:35,August,Saturday,DISTURBANCE IP,1722 N WALNUT ST; AMERICAS BEST VALUE INN,LB212,BPD,REPORT
B17-32284,08-12-17,14:59,August,Saturday,DISTURBANCE IP,2500 S ROCKPORT RD,LB424,BPD,NO REPORT
B17-32250,08-12-17,09:45,August,Saturday,DISTURBANCE IP,2742 E BUTTONWOOD LN,LB323,BPD,NO REPORT
B17-32247,08-12-17,09:25,August,Saturday,DISTURBANCE IP,1710 N KINSER PIKE; HOLIDAY INN BLOOMINGTON,LB512,BPD,NO REPORT
B17-32227,08-12-17,03:00,August,Saturday,DISTURBANCE IP,1320 E 3RD ST; VILLAGE PANTRY EAST,LB303,BPD,NO REPORT
B17-32211,08-11-17,23:54,August,Friday,DISTURBANCE IP,523 N LINCOLN ST; APT 3,LB102,BPD,NO REPORT
B17-32202,08-11-17,22:47,August,Friday,DISTURBANCE IP,2910 W 3RD ST; MCDONALDS WEST,LB523,BPD,NO REPORT
B17-32182,08-11-17,19:21,August,Friday,DISTURBANCE IP,7600 S HARMONY RD,LMS03,BPD,NO REPORT
B17-32073,08-11-17,03:18,August,Friday,DISTURBANCE IP,310 S COLLEGE AVE; COURTYARD BLOOMINGTON,LB103,BPD,NO REPORT
B17-32071,08-11-17,02:55,August,Friday,DISTURBANCE IP,1701 N LINCOLN ST,LB212,BPD,NO REPORT
B17-32060,08-11-17,00:48,August,Friday,DISTURBANCE IP,423 E KIRKWOOD AVE; NICKS ENGLISH HUT,LB102,BPD,NO REPORT
B17-32040,08-10-17,22:12,August,Thursday,DISTURBANCE IP,563 W GRANITE DR,LB513,BPD,NO REPORT
B17-31983,08-10-17,16:18,August,Thursday,DISTURBANCE IP,812 W 9TH ST; REV ERNEST D BUTLER PARK,LB520,BPD,NO REPORT
B17-31975,08-10-17,14:39,August,Thursday,DISTURBANCE IP,506 E HICKORY STICK CT,LB326,BPD,REPORT
B17-31930,08-10-17,08:48,August,Thursday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,REPORT
B17-31916,08-10-17,05:46,August,Thursday,DISTURBANCE IP,1331 S BASSWOOD CIR,LB415,BPD,NO REPORT
B17-31899,08-10-17,00:04,August,Thursday,DISTURBANCE IP,1301 W 13TH ST,LB517,BPD,NO REPORT
B17-31818,08-09-17,15:54,August,Wednesday,DISTURBANCE IP,1200 S ROGERS ST; DR MCKEE OFFICE,LB412,BPD,NO REPORT
B17-31773,08-09-17,11:46,August,Wednesday,DISTURBANCE IP,3410 S WALNUT ST; ANIMAL SHELTER,LB434,BPD,NO REPORT
B17-31769,08-09-17,11:18,August,Wednesday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B17-31768,08-09-17,11:17,August,Wednesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A BUILDING,LB336,BPD,NO REPORT
B17-31766,08-09-17,10:31,August,Wednesday,DISTURBANCE IP,100 E WYLIE ST,LB301,BPD,NO REPORT
B17-31759,08-09-17,09:32,August,Wednesday,DISTURBANCE IP,331 S WALNUT ST; RHINOS ALL AGE MUSIC CLUB,LB104,BPD,NO REPORT
B17-31714,08-08-17,22:05,August,Tuesday,DISTURBANCE IP,908 S WASHINGTON ST; APT 7,LB314,BPD,NO REPORT
B17-31712,08-08-17,21:55,August,Tuesday,DISTURBANCE IP,1505 W ARLINGTON RD,LB514,BPD,NO REPORT
B17-31699,08-08-17,19:38,August,Tuesday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B17-31697,08-08-17,19:23,August,Tuesday,DISTURBANCE IP,601 E 10TH ST; PRITCHARDS SERVICE CENTER,LB214,BPD,NO REPORT
B17-31526,08-07-17,18:35,August,Monday,DISTURBANCE IP,100 S PETE ELLIS DR; APT A3,LB221,BPD,REPORT
B17-31525,08-07-17,18:27,August,Monday,DISTURBANCE IP,3600 N PROW RD; BLOOMINGTON MEADOWS HOSPITAL,LB503,BPD,NO REPORT
B17-31431,08-07-17,06:01,August,Monday,DISTURBANCE IP,3354 S OAKLAWN CIR,LB331,BPD,NO REPORT
B17-31429,08-07-17,03:23,August,Monday,DISTURBANCE IP,1420 N ARLINGTON PARK DR,LB514,BPD,NO REPORT
B17-31368,08-06-17,15:50,August,Sunday,DISTURBANCE IP,301 S WALNUT ST,LB104,BPD,NO REPORT
B17-31363,08-06-17,15:26,August,Sunday,DISTURBANCE IP,N PARK RIDGE RD & E SHEFFIELD DR,LB219,BPD,NO REPORT
B17-31358,08-06-17,14:33,August,Sunday,DISTURBANCE IP,S HENDERSON ST & E WYLIE FARM RD,LB327,BPD,REPORT
B17-31343,08-06-17,09:44,August,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; apt b158,LB336,BPD,NO REPORT
B17-31342,08-06-17,08:43,August,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; B158,LB336,BPD,NO REPORT
B17-31332,08-06-17,02:11,August,Sunday,DISTURBANCE IP,2327 S ROCKPORT RD,LB423,BPD,NO REPORT
B17-31331,08-06-17,01:44,August,Sunday,DISTURBANCE IP,800 N SMITH RD; APT G3,LB218,BPD,NO REPORT
B17-31326,08-06-17,01:12,August,Sunday,DISTURBANCE IP,305 N PETE ELLIS DR; APT 112,LB221,BPD,NO REPORT
B17-31323,08-06-17,00:52,August,Sunday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B17-31291,08-05-17,19:58,August,Saturday,DISTURBANCE IP,908 S WASHINGTON ST; ARIEL APARTMENTS,LB314,BPD,REPORT
B17-31276,08-05-17,17:39,August,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B17-31260,08-05-17,15:24,August,Saturday,DISTURBANCE IP,111 S GRANT ST; TRINITY EPISCOPAL,LB104,BPD,NO REPORT
B17-31252,08-05-17,14:00,August,Saturday,DISTURBANCE IP,806 S AUTO MALL RD,LB305,BPD,NO REPORT
B17-31201,08-05-17,02:39,August,Saturday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-31187,08-04-17,23:46,August,Friday,DISTURBANCE IP,2484 S WINSLOW CT,LB326,BPD,REPORT
B17-31126,08-04-17,14:49,August,Friday,DISTURBANCE IP,624 S WALNUT ST,LB410,BPD,NO REPORT
B17-31064,08-04-17,04:25,August,Friday,DISTURBANCE IP,2476 S WINSLOW CT; HHENDERSON CT APTS,LB326,BPD,NO REPORT
B17-31063,08-04-17,03:53,August,Friday,DISTURBANCE IP,610 S WASHINGTON ST,LB301,BPD,NO REPORT
B17-31025,08-03-17,21:32,August,Thursday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B17-30995,08-03-17,17:38,August,Thursday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B17-30966,08-03-17,15:28,August,Thursday,DISTURBANCE IP,514 S BASSWOOD DR,LB404,BPD,NO REPORT
B17-30900,08-03-17,04:00,August,Thursday,DISTURBANCE IP,515 E 14TH ST,LB214,BPD,REPORT
B17-30894,08-03-17,02:11,August,Thursday,DISTURBANCE IP,216 N WALNUT ST; BLUE BIRD,LB102,BPD,NO REPORT
B17-30853,08-02-17,19:34,August,Wednesday,DISTURBANCE IP,110 S FRANKLIN RD; TEXAS ROADHOUSE,LB523,BPD,NO REPORT
B17-30829,08-02-17,16:38,August,Wednesday,DISTURBANCE IP,213 E KIRKWOOD AVE; HABITAT,LB102,BPD,NO REPORT
B17-30776,08-02-17,08:20,August,Wednesday,DISTURBANCE IP,109 E WYLIE ST,LB301,BPD,NO REPORT
B17-30757,08-02-17,04:52,August,Wednesday,DISTURBANCE IP,121 W PINEWOOD DR,LB433,BPD,NO REPORT
B17-30756,08-02-17,04:43,August,Wednesday,DISTURBANCE IP,2601 S KENDALL DR,LB422,BPD,NO REPORT
B17-30748,08-02-17,02:58,August,Wednesday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-30729,08-01-17,22:54,August,Tuesday,DISTURBANCE IP,1122 W 11TH ST; OUR WAY C STORE,LB517,BPD,REPORT
B17-30704,08-01-17,20:06,August,Tuesday,DISTURBANCE IP,301 S WALNUT ST,LB104,BPD,NO REPORT
B17-30697,08-01-17,19:42,August,Tuesday,DISTURBANCE IP,2440 S HENDERSON ST; CRAWFORD APARTMENTS,LB327,BPD,NO REPORT
B17-30641,08-01-17,13:51,August,Tuesday,DISTURBANCE IP,533 E GRAHAM PL,LB327,BPD,NO REPORT
B17-30543,07-31-17,22:35,July,Monday,DISTURBANCE IP,200 S MADISON ST; BICYCLE APARTMENTS,LB103,BPD,NO REPORT
B17-30538,07-31-17,22:01,July,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B17-30437,07-31-17,11:47,July,Monday,DISTURBANCE IP,1305 S MONON DR; MONROE MOBILE MANOR; LOT 4,LB411,BPD,REPORT
B17-30360,07-30-17,20:22,July,Sunday,DISTURBANCE IP,3477 W 3RD ST; PLANET FITNESS,LB403,BPD,NO REPORT
B17-30342,07-30-17,17:00,July,Sunday,DISTURBANCE IP,2336 S WINSLOW CT,LB326,BPD,REPORT
B17-30308,07-30-17,10:09,July,Sunday,DISTURBANCE IP,400 W 2ND ST; APT 13,LB103,BPD,REPORT
B17-30301,07-30-17,09:39,July,Sunday,DISTURBANCE IP,401 S WASHINGTON ST; MIDDLE WAY HOUSE THE RISE,LB104,BPD,NO REPORT
B17-30290,07-30-17,07:00,July,Sunday,DISTURBANCE IP,110 S INDIANA AVE; STARBUCKS DOWNTOWN,LB104,BPD,NO REPORT
B17-30279,07-30-17,02:50,July,Sunday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-30262,07-30-17,00:19,July,Sunday,DISTURBANCE IP,221 W 2ND ST; WENDYS SEMINARY SQUARE,LB410,BPD,NO REPORT
B17-30222,07-29-17,20:11,July,Saturday,DISTURBANCE IP,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,NO REPORT
B17-30215,07-29-17,19:33,July,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B100,LB336,BPD,NO REPORT
B17-30119,07-29-17,00:27,July,Saturday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,NO REPORT
B17-30096,07-28-17,21:27,July,Friday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK; ARBYS,LB410,BPD,NO REPORT
B17-30078,07-28-17,18:46,July,Friday,DISTURBANCE IP,714 S HIGH ST,LB303,BPD,NO REPORT
B17-30079,07-28-17,18:43,July,Friday,DISTURBANCE IP,3520 S HEATHERWOOD LN,LB428,BPD,NO REPORT
B17-30076,07-28-17,18:38,July,Friday,DISTURBANCE IP,2300 N WALNUT ST; MCDONALDS NORTH,LB209,BPD,REPORT
B17-30060,07-28-17,16:18,July,Friday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A 63,LB336,BPD,REPORT
B17-29987,07-28-17,04:10,July,Friday,DISTURBANCE IP,2894 E 3RD ST; COLLEGE MALE,LB305,BPD,NO REPORT
B17-29884,07-27-17,15:05,July,Thursday,DISTURBANCE IP,2611 E 3RD ST; SAHARA MART,LB222,BPD,NO REPORT
B17-29868,07-27-17,13:55,July,Thursday,DISTURBANCE IP,951 E EMINENCE WAY,LB316,BPD,NO REPORT
B17-29864,07-27-17,12:59,July,Thursday,DISTURBANCE IP,100 E KIRKWOOD AVE; TROJAN HORSE,LB104,BPD,NO REPORT
B17-29854,07-27-17,11:49,July,Thursday,DISTURBANCE IP,1600 N WILLIS DR; LOT 70,LB513,BPD,REPORT
B17-29826,07-27-17,08:26,July,Thursday,DISTURBANCE IP,313 W 13TH ST,LB519,BPD,REPORT
B17-29811,07-27-17,04:23,July,Thursday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,NO REPORT
B17-29758,07-26-17,21:17,July,Wednesday,DISTURBANCE IP,509 E SOUTHERN DR,LB315,BPD,REPORT
B17-29735,07-26-17,18:58,July,Wednesday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B17-29725,07-26-17,17:44,July,Wednesday,DISTURBANCE IP,2457 W MARLENE DR,LB523,BPD,NO REPORT
B17-29591,07-25-17,18:51,July,Tuesday,DISTURBANCE IP,4001 W 3RD ST; MARATHON  3RD & CURRY,LB402,BPD,NO REPORT
B17-29571,07-25-17,17:06,July,Tuesday,DISTURBANCE IP,350 S CURRY PIKE; HIGHLAND VILLAGE LAUNDRY,LB402,BPD,REPORT
B17-29540,07-25-17,14:13,July,Tuesday,DISTURBANCE IP,401 S WALNUT ST,LB104,BPD,NO REPORT
B17-29533,07-25-17,13:05,July,Tuesday,DISTURBANCE IP,921 N ILLINOIS ST,LB517,BPD,NO REPORT
B17-29485,07-25-17,02:18,July,Tuesday,DISTURBANCE IP,1015 N ROGERS ST,LB518,BPD,NO REPORT
B17-29476,07-24-17,23:50,July,Monday,DISTURBANCE IP,924 S COPPER BEECH WAY; APT J,LB415,BPD,REPORT
B17-29424,07-24-17,18:20,July,Monday,DISTURBANCE IP,1408 W 12TH ST,LB517,BPD,NO REPORT
B17-29387,07-24-17,12:53,July,Monday,DISTURBANCE IP,1719 W ARLINGTON RD,LB514,BPD,NO REPORT
B17-29371,07-24-17,10:45,July,Monday,DISTURBANCE IP,310 S COLLEGE AVE; COURTYARD BLOOMINGTON,LB103,BPD,NO REPORT
B17-29349,07-24-17,02:51,July,Monday,DISTURBANCE IP,1330 N ARLINGTON PARK DR; APT 201,LB514,BPD,REPORT
B17-29343,07-24-17,00:34,July,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A BLDG,LB336,BPD,REPORT
B17-29299,07-23-17,19:02,July,Sunday,DISTURBANCE IP,1619 S DORCHESTER DR; DORCHESTER TOWNHOUSES,LB317,BPD,NO REPORT
B17-29295,07-23-17,17:47,July,Sunday,DISTURBANCE IP,501 E KIRKWOOD AVE; PEOPLES PARK,LB102,BPD,NO REPORT
B17-29250,07-23-17,08:28,July,Sunday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,REPORT
B17-29236,07-23-17,03:02,July,Sunday,DISTURBANCE IP,105 W 7TH ST; VIDEO SALOON,LB101,BPD,REPORT
B17-29232,07-23-17,02:00,July,Sunday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B17-29228,07-23-17,00:56,July,Sunday,DISTURBANCE IP,714 S FAIRVIEW ST; APT 5,LB409,BPD,NO REPORT
B17-29226,07-23-17,00:38,July,Sunday,DISTURBANCE IP,1312 N CRESCENT RD,LB517,BPD,REPORT
B17-29203,07-22-17,21:18,July,Saturday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B17-29184,07-22-17,18:50,July,Saturday,DISTURBANCE IP,S WALNUT ST & E 2ND ST,LB103,BPD,NO REPORT
B17-29178,07-22-17,18:02,July,Saturday,DISTURBANCE IP,W 2ND ST & S PATTERSON DR,LB406,BPD,NO REPORT
B17-29174,07-22-17,17:36,July,Saturday,DISTURBANCE IP,1600 N WILLIS DR; LOT 260,LB513,BPD,REPORT
B17-29122,07-22-17,12:12,July,Saturday,DISTURBANCE IP,N LINCOLN ST & E 6TH ST,LB102,BPD,NO REPORT
B17-29110,07-22-17,10:05,July,Saturday,DISTURBANCE IP,409 E KIRKWOOD AVE; VILLAGE DELI,LB102,BPD,REPORT
B17-29103,07-22-17,08:32,July,Saturday,DISTURBANCE IP,219 E 7TH ST,LB102,BPD,NO REPORT
B17-29100,07-22-17,07:54,July,Saturday,DISTURBANCE IP,S WASHINGTON ST & E KIRKWOOD AVE,LB104,BPD,NO REPORT
B17-29079,07-22-17,00:46,July,Saturday,DISTURBANCE IP,108 E KIRKWOOD AVE,LB104,BPD,REPORT
B17-29067,07-21-17,23:29,July,Friday,DISTURBANCE IP,1380 W ARCH HAVEN AVE,LB406,BPD,NO REPORT
B17-29036,07-21-17,19:28,July,Friday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,REPORT
B17-29033,07-21-17,18:49,July,Friday,DISTURBANCE IP,209 S COLLEGE AVE; ATLAS BAR,LB103,BPD,NO REPORT
B17-28981,07-21-17,11:00,July,Friday,DISTURBANCE IP,221 E 3RD ST ; FOOD TRUCK FRIDAY LOT,LB104,BPD,NO REPORT
B17-28972,07-21-17,09:59,July,Friday,DISTURBANCE IP,526 N MORTON ST; APT 407,LB101,BPD,NO REPORT
B17-28941,07-21-17,00:13,July,Friday,DISTURBANCE IP,1217 N MAPLE ST,LB518,BPD,NO REPORT
B17-28856,07-20-17,13:26,July,Thursday,DISTURBANCE IP,2966 E 3RD ST; TARGET,LB305,BPD,NO REPORT
B17-28853,07-20-17,13:02,July,Thursday,DISTURBANCE IP,S WASHINGTON ST & E 3RD ST,LB104,BPD,NO REPORT
B17-28840,07-20-17,11:41,July,Thursday,DISTURBANCE IP,2568 E 3RD ST; DOLLAR TREE EASTLAND PLAZA,LB304,BPD,NO REPORT
B17-28839,07-20-17,11:38,July,Thursday,DISTURBANCE IP,3660 S LEONARD SPRINGS RD;HEATHERWOOD OFFICE,LB428,BPD,NO REPORT
B17-28789,07-20-17,03:15,July,Thursday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-28765,07-19-17,22:30,July,Wednesday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B17-28748,07-19-17,20:25,July,Wednesday,DISTURBANCE IP,619 W HOWE ST; BUILDING TRADES PARK,LB409,BPD,NO REPORT
B17-28684,07-19-17,10:56,July,Wednesday,DISTURBANCE IP,520 S WALNUT ST; US POST OFFICE DOWNTOWN,LB410,BPD,NO REPORT
