Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B19-31930,08-02-19,23:07,August,Friday,DISTURBANCE IP,2500 S ROCKPORT RD; APT 402,LB424,BPD,Report
B19-31975,08-03-19,09:48,August,Saturday,DISTURBANCE IP,1600 N WILLIS DR; LOT 225,LB513,BPD,No Report
B19-31983,08-03-19,11:00,August,Saturday,DISTURBANCE IP,1336 N ARLINGTON PARK DR; APT 214,LB514,BPD,No Report
B19-32002,08-03-19,13:40,August,Saturday,DISTURBANCE IP,311 S MULLER PKWY,LB405,BPD,No Report
B19-32031,08-03-19,18:20,August,Saturday,DISTURBANCE IP,714 S FAIRVIEW ST; APT 1,LB409,BPD,Report
B19-32052,08-03-19,22:16,August,Saturday,DISTURBANCE IP,1616 S HENDERSON ST; REGENCY COURT APARTMENTS,LB315,BPD,No Report
B19-32132,08-04-19,12:53,August,Sunday,DISTURBANCE IP,2015 N DUNN ST; APT 12  CEDAR CREEK APARTMENTS,LB212,BPD,No Report
B19-32137,08-04-19,13:31,August,Sunday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,No Report
B19-32174,08-04-19,20:06,August,Sunday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,Report
B19-32185,08-04-19,21:04,August,Sunday,DISTURBANCE IP,1416 W 13TH ST,LB517,BPD,No Report
B19-32196,08-04-19,23:03,August,Sunday,DISTURBANCE IP,525 W LAVA WAY; APT B OR C,LB513,BPD,No Report
B19-32265,08-05-19,11:36,August,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,No Report
B19-32283,08-05-19,13:23,August,Monday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL; RM 10 ED,LB409,BPD,No Report
B19-32343,08-05-19,18:46,August,Monday,DISTURBANCE IP,2307 E WINDING BROOK CT,LB324,BPD,No Report
B19-32362,08-05-19,21:19,August,Monday,DISTURBANCE IP,S WALNUT ST & E 2ND ST,LB103,BPD,No Report
B19-32430,08-06-19,09:38,August,Tuesday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,No Report
B19-32456,08-06-19,12:39,August,Tuesday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON,LB212,BPD,No Report
B19-32461,08-06-19,13:35,August,Tuesday,DISTURBANCE IP,411 E SOUTHERN DR; APT 4,LB315,BPD,No Report
B19-32471,08-06-19,14:13,August,Tuesday,DISTURBANCE IP,1645 W 3RD ST; OREILLY AUTO PARTS BLOOMINGTON,LB406,BPD,No Report
B19-32478,08-06-19,14:59,August,Tuesday,DISTURBANCE IP,2319 E WINDING BROOK CT,LB324,BPD,No Report
B19-32563,08-07-19,00:18,August,Wednesday,DISTURBANCE IP,3209 E 10TH ST; APT Q9,LB216,BPD,No Report
B19-32579,08-07-19,04:06,August,Wednesday,DISTURBANCE IP,1235 N MAPLE ST,LB518,BPD,No Report
B19-32598,08-07-19,09:55,August,Wednesday,DISTURBANCE IP,1600 N WILLIS DR; LOT 143,LB513,BPD,No Report
B19-32713,08-08-19,00:19,August,Thursday,DISTURBANCE IP,1245 N MAPLE ST,,BPD,No Report
B19-32762,08-08-19,10:16,August,Thursday,DISTURBANCE IP,S PETE ELLIS DR & E LONGVIEW AVE,LB221,BPD,Report
B19-32814,08-08-19,16:44,August,Thursday,DISTURBANCE IP,610 S WASHINGTON ST,LB301,BPD,No Report
B19-32819,08-08-19,17:28,August,Thursday,DISTURBANCE IP,1820 S WALNUT ST,LB421,BPD,No Report
B19-32832,08-08-19,20:00,August,Thursday,DISTURBANCE IP,221 W 2ND ST; WENDYS SEMINARY SQUARE,LB410,BPD,No Report
B19-32858,08-09-19,00:26,August,Friday,DISTURBANCE IP,S WALNUT ST & E WINSLOW RD,LB422,BPD,No Report
B19-32869,08-09-19,03:02,August,Friday,DISTURBANCE IP,2500 S ROCKPORT RD; APT 2407,LB424,BPD,No Report
B19-32877,08-09-19,05:23,August,Friday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6; rm 140,LB212,BPD,No Report
B19-32880,08-09-19,06:02,August,Friday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN  ROOM 123,LB212,BPD,No Report
B19-32919,08-09-19,11:31,August,Friday,DISTURBANCE IP,2440 S WINSLOW CT,LB326,BPD,Report
B19-32977,08-09-19,18:11,August,Friday,DISTURBANCE IP,419 S VILLAGE CT,LB402,BPD,No Report
B19-32979,08-09-19,18:12,August,Friday,DISTURBANCE IP,703 W GOURLEY PIKE; APT 150,LB513,BPD,No Report
B19-33009,08-09-19,21:57,August,Friday,DISTURBANCE IP,401 E VARSITY LN; STADIUM CROSSING APARTMENTS,LB212,BPD,No Report
B19-33049,08-10-19,06:32,August,Saturday,DISTURBANCE IP,338 S WASHINGTON ST; MIDDLE WAY HOUSE,LB104,BPD,Report
B19-33090,08-10-19,14:29,August,Saturday,DISTURBANCE IP,1600 N WILLIS DR; LT 172,LB513,BPD,No Report
B19-33091,08-10-19,14:34,August,Saturday,DISTURBANCE IP,816 S LINCOLN ST,LB314,BPD,No Report
B19-33097,08-10-19,15:27,August,Saturday,DISTURBANCE IP,2894 E 3RD ST; COLLEGE MALL; ULTA,LB305,BPD,No Report
B19-33139,08-10-19,20:19,August,Saturday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,No Report
B19-33157,08-10-19,22:09,August,Saturday,DISTURBANCE IP,1115 S WALNUT ST; CIRCLE K GAS GRIMES AND WALNUT,LB314,BPD,No Report
B19-33266,08-11-19,14:16,August,Sunday,DISTURBANCE IP,2894 E 3RD ST; COLLEGE MALL,LB305,BPD,Report
B19-33286,08-11-19,16:25,August,Sunday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,No Report
B19-33317,08-11-19,19:25,August,Sunday,DISTURBANCE IP,1351 S COLLEGE MALL RD; AMC SHOWPLACE THEATER 11 EAST,LB310,BPD,No Report
B19-33360,08-12-19,08:58,August,Monday,DISTURBANCE IP,316 W 6TH ST; BLOOMINGFOODS WEST,LB101,BPD,No Report
B19-33507,08-13-19,01:08,August,Tuesday,DISTURBANCE IP,404 E VARSITY LN,LB212,BPD,No Report
B19-33518,08-13-19,07:27,August,Tuesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; BLG B,LB336,BPD,No Report
B19-33538,08-13-19,10:49,August,Tuesday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,No Report
B19-33598,08-13-19,16:54,August,Tuesday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,No Report
B19-33599,08-13-19,17:01,August,Tuesday,DISTURBANCE IP,1825 N KINSER PIKE; KROGER NORTH,LB510,BPD,No Report
B19-33652,08-13-19,23:30,August,Tuesday,DISTURBANCE IP,2426 S WINSLOW CT,LB326,BPD,Report
B19-33664,08-14-19,01:02,August,Wednesday,DISTURBANCE IP,1108 N WOODBURN AVE,LB519,BPD,No Report
B19-33708,08-14-19,11:46,August,Wednesday,DISTURBANCE IP,S WASHINGTON ST & E KIRKWOOD AVE; GRADUATE,LB104,BPD,No Report
B19-33806,08-14-19,21:38,August,Wednesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B134,LB336,BPD,No Report
B19-33817,08-14-19,23:18,August,Wednesday,DISTURBANCE IP,2601 S KENDALL DR,LB422,BPD,Report
B19-33834,08-15-19,02:12,August,Thursday,DISTURBANCE IP,516 S BASSWOOD DR; APT I,LB404,BPD,No Report
B19-33854,08-15-19,07:55,August,Thursday,DISTURBANCE IP,S ROGERS ST & W PATTERSON DR,LB412,BPD,No Report
B19-33855,08-15-19,07:54,August,Thursday,DISTURBANCE IP,S PATTERSON DR & W 3RD ST,LB406,BPD,No Report
B19-33877,08-15-19,11:42,August,Thursday,DISTURBANCE IP,1000 N COLLEGE AVE; CVS PHARMACY NORTH,LB519,BPD,No Report
B19-33879,08-15-19,11:59,August,Thursday,DISTURBANCE IP,3700 W 3RD ST; KFC WEST,LB524,BPD,No Report
B19-33927,08-15-19,16:42,August,Thursday,DISTURBANCE IP,2851 N OLD STATE ROAD 37; LOWER CASCADES PARK,LB506,BPD,No Report
B19-33929,08-15-19,16:51,August,Thursday,DISTURBANCE IP,2480 S WALNUT ST; METRO PCS,LB422,BPD,Report
B19-34004,08-16-19,06:55,August,Friday,DISTURBANCE IP,3801 E MCCRACKEN WAY; APT 5,LB220,BPD,No Report
B19-34049,08-16-19,13:13,August,Friday,DISTURBANCE IP,550 S LANDMARK AVE; PREMIER HEALTH,LB405,BPD,Report
B19-34110,08-16-19,19:22,August,Friday,DISTURBANCE IP,S HIGHLAND AVE & E MILLER DR,LB317,BPD,No Report
B19-34114,08-16-19,20:23,August,Friday,DISTURBANCE IP,3021 E 3RD ST; SPEEDWAY EAST,LB221,BPD,Report
B19-34165,08-17-19,02:10,August,Saturday,DISTURBANCE IP,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,No Report
B19-34170,08-17-19,02:58,August,Saturday,DISTURBANCE IP,1616 S HENDERSON ST; REGENCY COURT APARTMENTS,LB315,BPD,No Report
B19-34175,08-17-19,03:27,August,Saturday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,No Report
B19-34184,08-17-19,06:41,August,Saturday,DISTURBANCE IP,2301 E 2ND ST; BART VILLA,LB304,BPD,No Report
B19-34185,08-17-19,07:10,August,Saturday,DISTURBANCE IP,211 S KIMBLE DR;C BUILDING,LB523,BPD,No Report
B19-34255,08-17-19,16:40,August,Saturday,DISTURBANCE IP,N BLAIR AVE & W 13TH CT,LB518,BPD,No Report
B19-34305,08-17-19,23:17,August,Saturday,DISTURBANCE IP,3261 S WALNUT SPRINGS DR,LB336,BPD,No Report
B19-34307,08-17-19,23:26,August,Saturday,DISTURBANCE IP,1801 W MARQUIS DR,LB517,BPD,No Report
B19-34312,08-17-19,23:48,August,Saturday,DISTURBANCE IP,3261 S WALNUT SPRINGS DR,LB336,BPD,Report
B19-34317,08-18-19,00:36,August,Sunday,DISTURBANCE IP,523 N LINCOLN ST,LB102,BPD,No Report
B19-34328,08-18-19,03:14,August,Sunday,DISTURBANCE IP,254 N WALNUT ST,LB102,BPD,No Report
B19-34363,08-18-19,12:00,August,Sunday,DISTURBANCE IP,535 S WALNUT ST; ARBYS SOUTH,LB301,BPD,No Report
B19-34410,08-18-19,17:55,August,Sunday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,No Report
B19-34475,08-19-19,08:19,August,Monday,DISTURBANCE IP,408 S HARVEY DR,LB402,BPD,No Report
B19-34517,08-19-19,13:06,August,Monday,DISTURBANCE IP,308 W RILEY DR; APT H3,LB512,BPD,No Report
B19-34522,08-19-19,13:57,August,Monday,DISTURBANCE IP,311 S MULLER PKWY,LB405,BPD,No Report
B19-34535,08-19-19,14:55,August,Monday,DISTURBANCE IP,1500 E 3RD ST; RESTAURANT AMI,LB303,BPD,Report
B19-34554,08-19-19,16:41,August,Monday,DISTURBANCE IP,311 S MULLER PKWY,LB405,BPD,No Report
B19-34579,08-19-19,18:50,August,Monday,DISTURBANCE IP,E 4TH ST & S INDIANA AVE,LIU14,BPD,No Report
B19-34594,08-19-19,20:57,August,Monday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,No Report
B19-34600,08-19-19,21:35,August,Monday,DISTURBANCE IP,514 W DAVIS ST; PERRYS TRAILER COURT; U:,LB412,BPD,No Report
B19-34607,08-19-19,22:38,August,Monday,DISTURBANCE IP,2160 N WALNUT ST; DENNYS,LB212,BPD,No Report
B19-34616,08-20-19,00:31,August,Tuesday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,No Report
B19-34623,08-20-19,01:32,August,Tuesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B175,LB336,BPD,No Report
B19-34628,08-20-19,02:02,August,Tuesday,DISTURBANCE IP,503 W KIRKWOOD AVE; CIRCLE K GAS KIRKWOOD AND ROGERS,LB408,BPD,No Report
B19-34635,08-20-19,03:49,August,Tuesday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,Report
B19-34638,08-20-19,05:26,August,Tuesday,DISTURBANCE IP,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,No Report
B19-34641,08-20-19,06:21,August,Tuesday,DISTURBANCE IP,2307 E WINDING BROOK CT,LB324,BPD,No Report
B19-34676,08-20-19,12:43,August,Tuesday,DISTURBANCE IP,815 W RALSTON DR,LB423,BPD,No Report
B19-34723,08-20-19,17:50,August,Tuesday,DISTURBANCE IP,S WASHINGTON ST & E KIRKWOOD AVE,LB104,BPD,No Report
B19-34747,08-20-19,20:26,August,Tuesday,DISTURBANCE IP,2910 W 3RD ST; MCDONALDS WEST,LB523,BPD,No Report
B19-34770,08-21-19,00:13,August,Wednesday,DISTURBANCE IP,105 W 7TH ST; VIDEO SALOON,LB101,BPD,No Report
B19-34951,08-22-19,02:41,August,Thursday,DISTURBANCE IP,1425 N DUNN ST,LB212,BPD,No Report
B19-34969,08-22-19,08:57,August,Thursday,DISTURBANCE IP,W STATE ROAD 45 & S CURRY PIKE,LB427,BPD,No Report
B19-35002,08-22-19,12:28,August,Thursday,DISTURBANCE IP,1722 N WALNUT ST; AMERICAS BEST VALUE INN,LB212,BPD,No Report
B19-35008,08-22-19,13:10,August,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT A31,LB336,BPD,No Report
B19-35034,08-22-19,15:20,August,Thursday,DISTURBANCE IP,1500 S WALNUT ST,LB421,BPD,No Report
B19-35050,08-22-19,16:33,August,Thursday,DISTURBANCE IP,1100 W ALLEN ST; MOTHER HUBBARDS CUPBOARD,LB412,BPD,Report
B19-35072,08-22-19,18:21,August,Thursday,DISTURBANCE IP,619 W HOWE ST; BUILDING TRADES PARK,LB409,BPD,No Report
B19-35085,08-22-19,19:50,August,Thursday,DISTURBANCE IP,108 W 6TH ST,LB101,BPD,No Report
B19-35087,08-22-19,20:29,August,Thursday,DISTURBANCE IP,1020 W KIRKWOOD AVE,LB520,BPD,No Report
B19-35090,08-22-19,20:53,August,Thursday,DISTURBANCE IP,822 W KIRKWOOD AVE,LB520,BPD,Report
B19-35148,08-23-19,06:03,August,Friday,DISTURBANCE IP,S ROGERS ST & W 1ST ST,LB409,BPD,No Report
B19-35190,08-23-19,12:05,August,Friday,DISTURBANCE IP,260 N JACOB DR; ATT,LB523,BPD,No Report
B19-35200,08-23-19,13:17,August,Friday,DISTURBANCE IP,2036 N WALNUT ST ; KNIGHTS LANDING,LB212,BPD,No Report
B19-35209,08-23-19,14:26,August,Friday,DISTURBANCE IP,E NORTH DR & S WALNUT ST,LB421,BPD,No Report
B19-35210,08-23-19,14:27,August,Friday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,No Report
B19-35216,08-23-19,14:32,August,Friday,DISTURBANCE IP,411 E SOUTHERN DR,LB315,BPD,No Report
B19-35217,08-23-19,14:34,August,Friday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,No Report
B19-35227,08-23-19,15:10,August,Friday,DISTURBANCE IP,3929 W ROLL AVE; PENDRAGON,LB416,BPD,No Report
B19-35228,08-23-19,15:19,August,Friday,DISTURBANCE IP,260 N JACOB DR; AT&T,LB523,BPD,No Report
B19-35233,08-23-19,15:37,August,Friday,DISTURBANCE IP,3253 S WALNUT SPRINGS DR,LB336,BPD,No Report
B19-35256,08-23-19,17:05,August,Friday,DISTURBANCE IP,514 W KIRKWOOD AVE,LB520,BPD,No Report
B19-35264,08-23-19,17:26,August,Friday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,No Report
B19-35282,08-23-19,19:15,August,Friday,DISTURBANCE IP,110 S INDIANA AVE; STARBUCKS DOWNTOWN,LB104,BPD,No Report
B19-35291,08-23-19,20:11,August,Friday,DISTURBANCE IP,528 S BASSWOOD DR,LB415,BPD,No Report
B19-35331,08-23-19,23:52,August,Friday,DISTURBANCE IP,425 E SOUTHERN DR,LB315,BPD,No Report
B19-35345,08-24-19,01:11,August,Saturday,DISTURBANCE IP,402 E SMITH AVE,LB104,BPD,No Report
B19-35357,08-24-19,03:04,August,Saturday,DISTURBANCE IP,430 E KIRKWOOD AVE,LB104,BPD,No Report
B19-35386,08-24-19,10:09,August,Saturday,DISTURBANCE IP,W 6TH ST & N MORTON ST,LB101,BPD,Report
B19-35388,08-24-19,10:28,August,Saturday,DISTURBANCE IP,505 W LAVA WAY,LB513,BPD,No Report
B19-35396,08-24-19,11:45,August,Saturday,DISTURBANCE IP,W DODDS ST & S MORTON ST,LB411,BPD,No Report
B19-35438,08-24-19,17:17,August,Saturday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,Report
B19-35512,08-24-19,23:29,August,Saturday,DISTURBANCE IP,121 S CLARK ST,,BPD,No Report
B19-35519,08-25-19,00:14,August,Sunday,DISTURBANCE IP,429 E SOUTHERN DR,LB315,BPD,No Report
B19-35550,08-25-19,02:57,August,Sunday,DISTURBANCE IP,430 E KIRKWOOD AVE; UPSTAIRS PUB,LB104,BPD,No Report
B19-35604,08-25-19,12:58,August,Sunday,DISTURBANCE IP,121 N HOPEWELL ST; APT 1,LB521,BPD,No Report
B19-35675,08-25-19,21:43,August,Sunday,DISTURBANCE IP,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,No Report
B19-35689,08-25-19,23:27,August,Sunday,DISTURBANCE IP,1005 W 3RD ST,LB409,BPD,No Report
B19-35705,08-26-19,05:07,August,Monday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,No Report
B19-35713,08-26-19,07:26,August,Monday,DISTURBANCE IP,3477 W 3RD ST; PLANET FITNESS,LB403,BPD,No Report
B19-35724,08-26-19,09:23,August,Monday,DISTURBANCE IP,2100 N WALNUT ST; HAMPTON INN,LB212,BPD,No Report
B19-35727,08-26-19,09:42,August,Monday,DISTURBANCE IP,301 S WALNUT ST ; TRANSIT CENTER,LB104,BPD,No Report
B19-35787,08-26-19,16:52,August,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE ; OFFICE,LB336,BPD,No Report
B19-35797,08-26-19,17:46,August,Monday,DISTURBANCE IP,1921 S WALNUT ST; STARBUCKS SOUTH,LB315,BPD,No Report
B19-35849,08-27-19,04:55,August,Tuesday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; RM 115 DAYS INN BLOOMINGTON,LB212,BPD,No Report
B19-35889,08-27-19,18:57,August,Tuesday,DISTURBANCE IP,1430 W 6TH ST,LB521,BPD,No Report
B19-35902,08-27-19,20:08,August,Tuesday,DISTURBANCE IP,2966 E 3RD ST; TARGET,LB305,BPD,No Report
B19-35930,08-27-19,22:59,August,Tuesday,DISTURBANCE IP,361 E MELROSE AVE,LB315,BPD,No Report
B19-35995,08-28-19,04:30,August,Wednesday,DISTURBANCE IP,548 S BASSWOOD DR; APT M,LB404,BPD,No Report
B19-36005,08-27-19,12:56,August,Tuesday,DISTURBANCE IP,1317 N KINSER PIKE,LB513,BPD,No Report
B19-36007,08-27-19,12:28,August,Tuesday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,No Report
B19-36010,08-27-19,12:03,August,Tuesday,DISTURBANCE IP,S PATTERSON DR & W 3RD ST,LB406,BPD,No Report
B19-36019,08-27-19,11:37,August,Tuesday,DISTURBANCE IP,1225 W 12TH ST,LB517,BPD,No Report
B19-36037,08-28-19,10:21,August,Wednesday,DISTURBANCE IP,2430 S BURBERRY LN,LB326,BPD,No Report
B19-36045,08-28-19,11:14,August,Wednesday,DISTURBANCE IP,2430 S BURBERRY LN,LB326,BPD,Report
B19-36046,08-28-19,11:15,August,Wednesday,DISTURBANCE IP,2430 S BURBERRY LN,LB326,BPD,No Report
B19-36079,08-28-19,14:30,August,Wednesday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,No Report
B19-36091,08-28-19,15:59,August,Wednesday,DISTURBANCE IP,S WALNUT ST & E 2ND ST,LB103,BPD,No Report
B19-36136,08-28-19,19:21,August,Wednesday,DISTURBANCE IP,108 E KIRKWOOD AVE; FARMBLOOMINGTON,LB104,BPD,No Report
B19-36137,08-28-19,19:23,August,Wednesday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,No Report
B19-36145,08-28-19,20:00,August,Wednesday,DISTURBANCE IP,711 W 17TH ST; UHAUL,LB518,BPD,No Report
B19-36218,08-29-19,11:49,August,Thursday,DISTURBANCE IP,454 S WESTPLEX AVE; APT 415,LB406,BPD,No Report
B19-36280,08-29-19,19:00,August,Thursday,DISTURBANCE IP,1004 W COUNTRY CLUB DR; APT 20,LB423,BPD,Report
B19-36285,08-29-19,19:29,August,Thursday,DISTURBANCE IP,2700 E ROGERS RD; SHERWOOD OAKS CHRISTIAN CHURCH,LB331,BPD,No Report
B19-36307,08-29-19,22:03,August,Thursday,DISTURBANCE IP,704 W COUNTRY CLUB DR,LB423,BPD,No Report
B19-36312,08-29-19,22:26,August,Thursday,DISTURBANCE IP,1800 N WALNUT ST; RM 203,LB212,BPD,Report
B19-36343,08-30-19,01:48,August,Friday,DISTURBANCE IP,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,No Report
B19-36345,08-30-19,02:06,August,Friday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,No Report
B19-36349,08-30-19,02:19,August,Friday,DISTURBANCE IP,300 S FAIRVIEW ST,LB409,BPD,No Report
B19-36387,08-30-19,09:35,August,Friday,DISTURBANCE IP,120 S FAIRFIELD DR; FAIRFIELD INN BLOOMINGTON,LB523,BPD,No Report
B19-36391,08-30-19,10:03,August,Friday,DISTURBANCE IP,105 S FRANKLIN RD; TOWNE PLACE SUITES,LB523,BPD,No Report
B19-36487,08-30-19,18:38,August,Friday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,No Report
B19-36559,08-31-19,00:37,August,Saturday,DISTURBANCE IP,1307 S WALNUT ST,LB314,BPD,Report
B19-36572,08-31-19,02:10,August,Saturday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,Report
B19-36575,08-31-19,02:53,August,Saturday,DISTURBANCE IP,300 E STATE ROAD 45 46 BYPASS; APT 48,,BPD,No Report
B19-36583,08-31-19,04:19,August,Saturday,DISTURBANCE IP,415 E 12TH ST,LB213,BPD,No Report
B19-36601,08-31-19,08:14,August,Saturday,DISTURBANCE IP,S GRANT ST & E 4TH ST,LB104,BPD,No Report
B19-36625,08-31-19,10:55,August,Saturday,DISTURBANCE IP,110 S INDIANA AVE; STARBUCKS DOWNTOWN,LB104,BPD,No Report
B19-36678,08-31-19,19:03,August,Saturday,DISTURBANCE IP,500 S BASSWOOD DR,LB404,BPD,No Report
B19-36684,08-31-19,19:34,August,Saturday,DISTURBANCE IP,500 S BASSWOOD DR; APT O,LB404,BPD,No Report
B19-36686,08-31-19,19:46,August,Saturday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,Report
B19-36695,08-31-19,20:39,August,Saturday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,No Report
B19-36700,08-31-19,21:05,August,Saturday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,Report
B19-36712,08-31-19,22:22,August,Saturday,DISTURBANCE IP,1008 N LINDBERGH DR,LB517,BPD,No Report
B19-36731,09-01-19,00:04,September,Sunday,DISTURBANCE IP,620 W KIRKWOOD AVE; JUANNITAS,LB520,BPD,No Report
B19-36736,09-01-19,00:47,September,Sunday,DISTURBANCE IP,1342 N ARLINGTON PARK DR; 807,LB514,BPD,No Report
B19-36741,09-01-19,01:49,September,Sunday,DISTURBANCE IP,403 E 20TH ST; APT B,LB212,BPD,No Report
B19-36743,09-01-19,01:58,September,Sunday,DISTURBANCE IP,207 S COLLEGE AVE; THE BACK DOOR; U:,LB103,BPD,No Report
B19-36778,09-01-19,10:15,September,Sunday,DISTURBANCE IP,4408 E ELOUISE AVE,LB219,BPD,No Report
B19-36820,09-01-19,14:59,September,Sunday,DISTURBANCE IP,1800 S HUNTINGTON GARDENS PL; HUNTINGTON GARDEN APARTMENTS,LB316,BPD,No Report
B19-36885,09-01-19,23:54,September,Sunday,DISTURBANCE IP,S PATTERSON DR & W 3RD ST,LB406,BPD,Report
B19-36917,09-02-19,07:30,September,Monday,DISTURBANCE IP,2498 S WALNUT ST; BURGER KING SOUTH,LB422,BPD,No Report
B19-36946,09-02-19,14:00,September,Monday,DISTURBANCE IP,100 S WESTPLEX AVE; APT 207,LB521,BPD,No Report
B19-36974,09-02-19,16:44,September,Monday,DISTURBANCE IP,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,No Report
B19-37000,09-02-19,19:43,September,Monday,DISTURBANCE IP,503 S PARK SQUARE DR,LB402,BPD,No Report
B19-37001,09-02-19,19:45,September,Monday,DISTURBANCE IP,904 N ILLINOIS ST,LB517,BPD,No Report
B19-37012,09-02-19,20:15,September,Monday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,No Report
B19-37018,09-02-19,20:48,September,Monday,DISTURBANCE IP,2500 S ROCKPORT RD; APT 1303,LB424,BPD,No Report
B19-37025,09-02-19,21:36,September,Monday,DISTURBANCE IP,1327 W 13TH ST,LB517,BPD,Report
B19-37057,09-03-19,07:24,September,Tuesday,DISTURBANCE IP,911 N ILLINOIS ST,LB517,BPD,No Report
B19-37093,09-03-19,12:06,September,Tuesday,DISTURBANCE IP,1223 W 11TH ST; APT B,LB517,BPD,No Report
B19-37147,09-03-19,18:18,September,Tuesday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,No Report
B19-37169,09-03-19,21:18,September,Tuesday,DISTURBANCE IP,431 S COLLEGE AVE,LB103,BPD,Report
B19-37196,09-04-19,00:51,September,Wednesday,DISTURBANCE IP,1870 S WALNUT ST; BIG RED LIQUORS S WALNUT ST,LB421,BPD,No Report
B19-37250,09-04-19,11:27,September,Wednesday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON,LB212,BPD,No Report
B19-37267,09-04-19,12:39,September,Wednesday,DISTURBANCE IP,5210 N STATE ROAD 37 BUSINESS,LMN19,BPD,No Report
B19-37346,09-04-19,21:27,September,Wednesday,DISTURBANCE IP,1401 W 6TH ST,LB521,BPD,No Report
B19-37418,09-05-19,12:33,September,Thursday,DISTURBANCE IP,3302 N KINGSLEY DR,LB507,BPD,No Report
B19-37434,09-05-19,14:07,September,Thursday,DISTURBANCE IP,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,No Report
B19-37438,09-05-19,14:21,September,Thursday,DISTURBANCE IP,3305 S ODELL DR,LB336,BPD,No Report
B19-37445,09-05-19,14:48,September,Thursday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,No Report
B19-37457,09-05-19,15:47,September,Thursday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,No Report
